"ICRISAT_ac","Table_name","Mission_co","Collectors","Alternate_","Local_name","Species_nu","Cultivar_n","Biological","Donor_coop","Donor_coun","Date_recei","Date_of_co","Source_cou","Province","Location","Latitude","Longitude","Elevation","Genus","Species","Sauthor","Subsp","UID","IS_UNIQUE","TEST_TRAIN"
26468,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4086","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Bagou; Gogounou",10.82,2.71,0,"Sorghum","bicolor","(L.) Moench","bicolor",187,TRUE,"TRAIN"
26485,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4110","Essetinian",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Segbana",10.93,3.7,0,"Sorghum","bicolor","(L.) Moench","bicolor",189,TRUE,"TRAIN"
26492,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4125","Dobi",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Bensakou; Kandi",10.98,3.15,0,"Sorghum","bicolor","(L.) Moench","bicolor",190,TRUE,"TRAIN"
26473,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4095","Maali",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Borodarou; Gogounou",10.98,2.88,0,"Sorghum","bicolor","(L.) Moench","bicolor",191,TRUE,"TRAIN"
26540,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4237","Dobi pika",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Gbassa; Banikoara",11.02,2.25,0,"Sorghum","bicolor","(L.) Moench","bicolor",192,TRUE,"TRAIN"
26475,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4098","Toko bessenou",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Pade; Kandi",11.03,2.88,0,"Sorghum","bicolor","(L.) Moench","bicolor",193,TRUE,"TRAIN"
26527,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4191","Maredobi",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Sansoro; Kandi",11.08,2.76,0,"Sorghum","bicolor","(L.) Moench","bicolor",194,TRUE,"TRAIN"
26508,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4150","Dawada",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Goungoun; Kandi",11.13,3.08,0,"Sorghum","bicolor","(L.) Moench","bicolor",195,TRUE,"TRAIN"
26477,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4101","Many",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Kandi",11.13,2.93,0,"Sorghum","bicolor","(L.) Moench","bicolor",196,TRUE,"TRAIN"
26576,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4367","Idipicni",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Batia; Kandi",11.18,3,0,"Sorghum","bicolor","(L.) Moench","bicolor",197,TRUE,"TRAIN"
26495,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4130","Iya foun foun",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Fafa; Kandi",11.26,2.98,0,"Sorghum","bicolor","(L.) Moench","bicolor",198,TRUE,"TRAIN"
26500,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4139","Maali",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Lolo; Kandi",11.26,3.06,0,"Sorghum","bicolor","(L.) Moench","bicolor",199,TRUE,"TRAIN"
26542,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4243","Dobi pika",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Goubararou; Banikoara",11.36,2.53,0,"Sorghum","bicolor","(L.) Moench","bicolor",200,TRUE,"TRAIN"
26506,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4146","Toko bessenou",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Alfakouara; Kandi",11.43,3.08,0,"Sorghum","bicolor","(L.) Moench","bicolor",201,TRUE,"TRAIN"
26533,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4207","Maali",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Founogo; Banikoara",11.47,2.54,0,"Sorghum","bicolor","(L.) Moench","bicolor",202,TRUE,"TRAIN"
26532,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4201","Maali",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Kandero; Banikoara",11.65,2.53,0,"Sorghum","bicolor","(L.) Moench","bicolor",203,TRUE,"TRAIN"
26511,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4154","Hamou",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Guene; Malanville",11.73,3.21,0,"Sorghum","bicolor","(L.) Moench","bicolor",204,TRUE,"TRAIN"
26515,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4159","Koussou bogou",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Badjekali; Malanville",11.8,3.38,0,"Sorghum","bicolor","(L.) Moench","bicolor",205,TRUE,"TRAIN"
26512,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4155","Kaman fari",3560,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Garou; Malanville",11.8,3.48,0,"Sorghum","bicolor","(L.) Moench","bicolor",206,TRUE,"TRAIN"
26526,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4184","Maali",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Alibori; Karimama",11.93,3.28,0,"Sorghum","bicolor","(L.) Moench","bicolor",208,TRUE,"TRAIN"
26516,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4162","Bombombi",3560,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Kargui; Karimama",11.94,3.23,0,"Sorghum","bicolor","(L.) Moench","bicolor",209,TRUE,"TRAIN"
26471,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4092","Worou banikoara",3573,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Gogonou",10.83,2.83,0,"Sorghum","bicolor","(L.) Moench","bicolor",210,TRUE,"TRAIN"
26530,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4195","Koussou bogou",3573,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Borgou","Banikoara",11.3,2.43,0,"Sorghum","bicolor","(L.) Moench","bicolor",211,TRUE,"TRAIN"
27561,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6466","Yala yalome",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Poni","Nionion; Gaoua",10.28,-3.26,0,"Sorghum","bicolor","(L.) Moench","bicolor",212,TRUE,"TRAIN"
10182,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Thior",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","BFA","Poni","Gaoua",10.33,-3.18,0,"Sorghum","bicolor","(L.) Moench","bicolor",215,TRUE,"TRAIN"
10068,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Tiamassie-gordaan",3562,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","BFA","Komoe","Banfora",10.62,-4.76,0,"Sorghum","bicolor","(L.) Moench","bicolor",219,TRUE,"TRAIN"
27559,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6464","Baninga",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Houet","Toussiana",10.83,-4.61,0,"Sorghum","bicolor","(L.) Moench","bicolor",223,TRUE,"TRAIN"
27476,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6376","M'bayeri beloko",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Houet","Taga",10.89,-4.51,0,"Sorghum","bicolor","(L.) Moench","bicolor",225,TRUE,"TRAIN"
27500,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6401","Wouoro mwutonia",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Bougouriba","Daboura",10.97,-3.25,0,"Sorghum","bicolor","(L.) Moench","bicolor",227,TRUE,"TRAIN"
27357,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6230","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Boulgou","Mone; Zabre",11.08,-0.59,0,"Sorghum","bicolor","(L.) Moench","bicolor",229,TRUE,"TRAIN"
10194,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Gberzon",3562,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","BFA","Bougouriba","Dano",11.14,-3.06,0,"Sorghum","bicolor","(L.) Moench","bicolor",231,TRUE,"TRAIN"
27402,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6287","Kadaga",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Nahouri","Banou; Po",11.18,-1.1,0,"Sorghum","bicolor","(L.) Moench","bicolor",233,TRUE,"TRAIN"
27335,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6202","M'bayeri",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Sissili","Bon; Boura",11.18,-2.75,0,"Sorghum","bicolor","(L.) Moench","bicolor",234,TRUE,"TRAIN"
10189,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Goauri",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","BFA","Houet","Bobo-Dioulasso",11.2,-4.3,0,"Sorghum","bicolor","(L.) Moench","bicolor",235,TRUE,"TRAIN"
27581,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6487","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Sissili","Sissili; Leo",11.2,-2.02,0,"Sorghum","bicolor","(L.) Moench","bicolor",237,TRUE,"TRAIN"
27387,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6266","Kiembori",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Gourma","Pama",11.25,0.7,0,"Sorghum","bicolor","(L.) Moench","bicolor",239,TRUE,"TRAIN"
27578,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6484","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Sissili","Metio",11.26,-2.1,0,"Sorghum","bicolor","(L.) Moench","bicolor",241,TRUE,"TRAIN"
27407,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6292","Shona nionso",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Sissili","Koumbo",11.33,-1.66,0,"Sorghum","bicolor","(L.) Moench","bicolor",244,TRUE,"TRAIN"
27511,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6412","Baninga roumla",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Houet","Badala; Bama",11.38,-4.36,0,"Sorghum","bicolor","(L.) Moench","bicolor",245,TRUE,"TRAIN"
27397,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6277","Mason",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Boulgou","Boussouma; Tenkodogo",11.53,-0.33,0,"Sorghum","bicolor","(L.) Moench","bicolor",247,TRUE,"TRAIN"
27393,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6273","Kazinga",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Boulgou","Ouargaye; Tenkodogo",11.53,0.02,0,"Sorghum","bicolor","(L.) Moench","bicolor",248,TRUE,"TRAIN"
27575,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6481","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Sissili","Gao",11.65,-2.18,0,"Sorghum","bicolor","(L.) Moench","bicolor",251,TRUE,"TRAIN"
10168,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","No. 291","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","BFA","Zoundweogo","Manga; Tenkodogo",11.66,-1.06,0,"Sorghum","bicolor","(L.) Moench","bicolor",253,TRUE,"TRAIN"
10118,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Wag-zoanga",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","BFA","Bazega","Zorgo; Toece",11.7,-1.33,0,"Sorghum","bicolor","(L.) Moench","bicolor",258,TRUE,"TRAIN"
10096,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Bouanon",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","BFA","Mouhoun","Boromo",11.75,-2.93,0,"Sorghum","bicolor","(L.) Moench","bicolor",261,TRUE,"TRAIN"
27399,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6280","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Zoundweogo","Kaibo; Tenkodogo",11.75,-1.02,0,"Sorghum","bicolor","(L.) Moench","bicolor",264,TRUE,"TRAIN"
10155,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Bimoanba",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","BFA","Tapoa","Namounou; Partiaga",11.86,1.7,0,"Sorghum","bicolor","(L.) Moench","bicolor",268,TRUE,"TRAIN"
27525,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6428","Oueni",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Mouhoun","Ouakara",11.86,-3.63,0,"Sorghum","bicolor","(L.) Moench","bicolor",270,TRUE,"TRAIN"
27523,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6426","Oueni ouetente",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Mouhoun","Kera; Bondokui",11.95,-3.71,0,"Sorghum","bicolor","(L.) Moench","bicolor",275,TRUE,"TRAIN"
27571,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6477","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Boulkiemde","Velia; Koudougou",12,-2.21,0,"Sorghum","bicolor","(L.) Moench","bicolor",276,TRUE,"TRAIN"
10191,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Bamcanga",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","BFA","","Lantaogo",12.01,-0.1,0,"Sorghum","bicolor","(L.) Moench","bicolor",278,TRUE,"TRAIN"
27376,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6251","Pissoupoue",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Gourma","Fada-Ngourma",12.05,-0.35,0,"Sorghum","bicolor","(L.) Moench","bicolor",279,TRUE,"TRAIN"
27380,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6256","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Tapoa","Diapaga",12.07,1.78,0,"Sorghum","bicolor","(L.) Moench","bicolor",280,TRUE,"TRAIN"
27577,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6483","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Sissili","To; Leo",12.1,-2.1,0,"Sorghum","bicolor","(L.) Moench","bicolor",282,TRUE,"TRAIN"
27382,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6258","Tiantoli",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Tapoa","Tapoa; Diapaga",12.13,1.76,0,"Sorghum","bicolor","(L.) Moench","bicolor",283,TRUE,"TRAIN"
27384,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6263","Itiare",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Tapoa","Touaga; Diapaga",12.17,1.8,0,"Sorghum","bicolor","(L.) Moench","bicolor",284,TRUE,"TRAIN"
27360,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6234","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","","Ouaga",12.2,-0.6,0,"Sorghum","bicolor","(L.) Moench","bicolor",288,TRUE,"TRAIN"
27276,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6103","Fimiegou",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Bazega","Ouedegen",12.21,-1.78,0,"Sorghum","bicolor","(L.) Moench","bicolor",289,TRUE,"TRAIN"
27533,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6437","Dama nioba",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Mouhoun","Yankasso",12.21,-3.2,0,"Sorghum","bicolor","(L.) Moench","bicolor",291,TRUE,"TRAIN"
10159,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Ooedezoure",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","BFA","","Koudougou",12.24,-2.36,0,"Sorghum","bicolor","(L.) Moench","bicolor",295,TRUE,"TRAIN"
27556,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6461","Bogo",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Sanguie","Zoula; Reo",12.24,-2.46,0,"Sorghum","bicolor","(L.) Moench","bicolor",296,TRUE,"TRAIN"
27569,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6475","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Boulkiemde","Nandiala; Koudougou",12.33,-2.16,0,"Sorghum","bicolor","(L.) Moench","bicolor",302,TRUE,"TRAIN"
18261,"ICRISATSOSORGHUM","ICRISAT-MISN-011","53170","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","04/06/1976","01/01/1976","BFA","Boulkiemde","Tiogo; Koudougou",12.33,-2.38,0,"Sorghum","bicolor","(L.) Moench","bicolor",304,TRUE,"TRAIN"
18284,"ICRISATSOSORGHUM","ICRISAT-MISN-011","","Ouagadougou market","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","04/06/1976","01/01/1976","BFA","","Ouagadougou",12.36,-1.52,0,"Sorghum","bicolor","(L.) Moench","bicolor",308,TRUE,"TRAIN"
27508,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6409","Darama nioba",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Kossi","Founa",12.43,-3.7,0,"Sorghum","bicolor","(L.) Moench","bicolor",310,TRUE,"TRAIN"
27514,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6415","Baninga",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Mouhoun","Soure; Dedougou",12.43,-3.51,0,"Sorghum","bicolor","(L.) Moench","bicolor",313,TRUE,"TRAIN"
27377,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6252","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Tapoa","Kantchari",12.48,1.52,0,"Sorghum","bicolor","(L.) Moench","bicolor",318,TRUE,"TRAIN"
27281,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6108","Kazinminga",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Ganzourgou","Kolonguikom; Meguet",12.5,-0.66,0,"Sorghum","bicolor","(L.) Moench","bicolor",320,TRUE,"TRAIN"
27373,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6248","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Gnagna","Bilanga",12.53,-0.03,0,"Sorghum","bicolor","(L.) Moench","bicolor",323,TRUE,"TRAIN"
27366,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6241","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Namentenga","Nyegha",12.53,-0.5,0,"Sorghum","bicolor","(L.) Moench","bicolor",327,TRUE,"TRAIN"
18264,"ICRISATSOSORGHUM","ICRISAT-MISN-011","53257","","",3561,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","04/06/1976","01/01/1976","BFA","Mouhoun","Douroula",12.58,-3.3,0,"Sorghum","bicolor","(L.) Moench","bicolor",331,TRUE,"TRAIN"
27408,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6295","Kobende",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Sanmatenga","Sabatenga",12.58,-0.9,0,"Sorghum","bicolor","(L.) Moench","bicolor",332,TRUE,"TRAIN"
18272,"ICRISATSOSORGHUM","ICRISAT-MISN-011","53534","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","04/06/1976","01/01/1976","BFA","Boulkiemde","Yactenga",12.58,-1.85,0,"Sorghum","bicolor","(L.) Moench","bicolor",335,TRUE,"TRAIN"
27421,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6309","Kazinga zouoko",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Oubritenga","Zangbega",12.58,-1.32,0,"Sorghum","bicolor","(L.) Moench","bicolor",338,TRUE,"TRAIN"
27359,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6233","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Oubritenga","Ziniare",12.58,-1.3,0,"Sorghum","bicolor","(L.) Moench","bicolor",342,TRUE,"TRAIN"
27412,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6300","Kazinga",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","","Razuinssi; Ouaga",12.6,-1.5,0,"Sorghum","bicolor","(L.) Moench","bicolor",344,TRUE,"TRAIN"
27413,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6301","Baninga wanuinga",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Oubritenga","Napalgue; Dapelgo",12.61,-1.5,0,"Sorghum","bicolor","(L.) Moench","bicolor",345,TRUE,"TRAIN"
27553,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6458","Bo",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Sanguie","Kya",12.65,-2.66,0,"Sorghum","bicolor","(L.) Moench","bicolor",356,TRUE,"TRAIN"
27291,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6120","Wedwangre",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Oubritenga","Sangpelse; Ziniare",12.65,-1.2,0,"Sorghum","bicolor","(L.) Moench","bicolor",359,TRUE,"TRAIN"
27497,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6398","Chio dama",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Kossi","Tonkoroni; Nouna",12.66,-3.83,0,"Sorghum","bicolor","(L.) Moench","bicolor",360,TRUE,"TRAIN"
27573,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6479","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Passore","Dana; Pilimpikou",12.7,-2.1,0,"Sorghum","bicolor","(L.) Moench","bicolor",361,TRUE,"TRAIN"
27371,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6246","Pissoupoue",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Namentenga","Dargo; Boulsa",12.71,-0.28,0,"Sorghum","bicolor","(L.) Moench","bicolor",363,TRUE,"TRAIN"
27505,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6406","Hambolo febe",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Kossi","Kasinguo; Nouna",12.73,-3.86,0,"Sorghum","bicolor","(L.) Moench","bicolor",365,TRUE,"TRAIN"
27489,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6390","Dama niohoule",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Kossi","Soin",12.77,-3.81,0,"Sorghum","bicolor","(L.) Moench","bicolor",371,TRUE,"TRAIN"
27479,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6380","N'dion kuassta",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Sourou","Biba; Yaba",12.8,-2.96,0,"Sorghum","bicolor","(L.) Moench","bicolor",374,TRUE,"TRAIN"
27273,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 6100","Fimiegou",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","09/24/1984","","BFA","Sanmatenga","Korsimoro; Kaya",12.82,-1.06,0,"Sorghum","bicolor","(L.) Moench","bicolor",378,TRUE,"TRAIN"
