var	mon	model	scen	ensemble	un	period
rsds	Amon	EC-Earth3-Veg	ssp585	r1i1p1f1	gr	209101-209112.nc
rsds	Amon	EC-Earth3-Veg	ssp585	r1i1p1f1	gr	209201-209212.nc
rsds	Amon	EC-Earth3-Veg	ssp585	r1i1p1f1	gr	209301-209312.nc
rsds	Amon	EC-Earth3-Veg	ssp585	r1i1p1f1	gr	209401-209412.nc
rsds	Amon	EC-Earth3-Veg	ssp585	r1i1p1f1	gr	209501-209512.nc
rsds	Amon	EC-Earth3-Veg	ssp585	r1i1p1f1	gr	209601-209612.nc
rsds	Amon	EC-Earth3-Veg	ssp585	r1i1p1f1	gr	209701-209712.nc
rsds	Amon	EC-Earth3-Veg	ssp585	r1i1p1f1	gr	209801-209812.nc
rsds	Amon	EC-Earth3-Veg	ssp585	r1i1p1f1	gr	209901-209912.nc
rsds	Amon	EC-Earth3-Veg	ssp585	r1i1p1f1	gr	210001-210012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185001-185012.nc
tasmax	Amon	BCC-CSM2-MR	historical	r1i1p1f1	gn	185001-201412.nc
tasmax	Amon	BCC-CSM2-MR	historical	r2i1p1f1	gn	185001-201412.nc
tasmax	Amon	BCC-CSM2-MR	historical	r3i1p1f1	gn	185001-201412.nc
tasmax	Amon	BCC-CSM2-MR	ssp126	r1i1p1f1	gn	201501-210012.nc
tasmax	Amon	BCC-CSM2-MR	ssp245	r1i1p1f1	gn	201501-210012.nc
tasmax	Amon	BCC-CSM2-MR	ssp370	r1i1p1f1	gn	201501-210012.nc
tasmax	Amon	BCC-CSM2-MR	ssp585	r1i1p1f1	gn	201501-210012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185101-185112.nc
tasmax	Amon	BCC-ESM1	historical	r2i1p1f1	gn	185001-201412.nc
tasmax	Amon	BCC-ESM1	historical	r3i1p1f1	gn	185001-201412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185201-185212.nc
tasmax	Amon	BCC-ESM1	ssp370	r2i1p1f1	gn	201501-205512.nc
tasmax	Amon	BCC-ESM1	ssp370	r3i1p1f1	gn	201501-205512.nc
tasmax	Amon	CanESM5	historical	r1i1p1f1	gn	185001-201412.nc
tasmax	Amon	CanESM5	ssp126	r1i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp126	r1i1p1f1	gn	210101-230012.nc
tasmax	Amon	CanESM5	ssp245	r1i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r10i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r10i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r13i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r14i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r15i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r16i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r18i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r19i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r1i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r1i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r20i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r2i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r2i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r3i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r3i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r4i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r4i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r5i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r5i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r6i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r6i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r7i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r7i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r8i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r8i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r9i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp370	r9i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp460	r1i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp460	r2i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp460	r3i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp460	r4i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp460	r5i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r10i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r10i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r1i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r1i1p1f1	gn	210101-218012.nc
tasmax	Amon	CanESM5	ssp585	r1i1p1f1	gn	218101-230012.nc
tasmax	Amon	CanESM5	ssp585	r1i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r2i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r2i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r3i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r3i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r4i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r4i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r5i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r5i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r6i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r6i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r7i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r7i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r8i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r8i1p2f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r9i1p1f1	gn	201501-210012.nc
tasmax	Amon	CanESM5	ssp585	r9i1p2f1	gn	201501-210012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185301-185312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185401-185412.nc
tasmax	Amon	CESM2	ssp126	r2i1p1f1	gn	201501-206412.nc
tasmax	Amon	CESM2	ssp126	r2i1p1f1	gn	206501-210012.nc
tasmax	Amon	CESM2	ssp245	r2i1p1f1	gn	201501-206412.nc
tasmax	Amon	CESM2	ssp245	r2i1p1f1	gn	206501-210012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185501-185512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185601-185612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185701-185712.nc
tasmax	Amon	CESM2	ssp585	r2i1p1f1	gn	201501-206412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185801-185812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	185901-185912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186001-186012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186101-186112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186201-186212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186301-186312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186401-186412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186501-186512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186601-186612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186701-186712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186801-186812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	186901-186912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187001-187012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187101-187112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187201-187212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187301-187312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187401-187412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187501-187512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187601-187612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187701-187712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187801-187812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	187901-187912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188001-188012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188101-188112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188201-188212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188301-188312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188401-188412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188501-188512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188601-188612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188701-188712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188801-188812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	188901-188912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189001-189012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189101-189112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189201-189212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189301-189312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189401-189412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189501-189512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189601-189612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189701-189712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189801-189812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	189901-189912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190001-190012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190101-190112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190201-190212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190301-190312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190401-190412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190501-190512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190601-190612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190701-190712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190801-190812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	190901-190912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191001-191012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191101-191112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191201-191212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191301-191312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191401-191412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191501-191512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191601-191612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191701-191712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191801-191812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	191901-191912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192001-192012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192101-192112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192201-192212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192301-192312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192401-192412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192501-192512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192601-192612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192701-192712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192801-192812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	192901-192912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193001-193012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193101-193112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193201-193212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193301-193312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193401-193412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193501-193512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193601-193612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193701-193712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193801-193812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	193901-193912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194001-194012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194101-194112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194201-194212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194301-194312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194401-194412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194501-194512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194601-194612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194701-194712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194801-194812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	194901-194912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195001-195012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195101-195112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195201-195212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195301-195312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195401-195412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195501-195512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195601-195612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195701-195712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195801-195812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	195901-195912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196001-196012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196101-196112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196201-196212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196301-196312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196401-196412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196501-196512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196601-196612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196701-196712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196801-196812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	196901-196912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197001-197012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197101-197112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197201-197212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197301-197312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197401-197412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197501-197512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197601-197612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197701-197712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197801-197812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	197901-197912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198001-198012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198101-198112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198201-198212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198301-198312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198401-198412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198501-198512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198601-198612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198701-198712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198801-198812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	198901-198912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199001-199012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199101-199112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199201-199212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199301-199312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199401-199412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199501-199512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199601-199612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199701-199712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199801-199812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	199901-199912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200001-200012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200101-200112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200201-200212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200301-200312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200401-200412.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200501-200512.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200601-200612.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200701-200712.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200801-200812.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	200901-200912.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	201001-201012.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	201101-201112.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	201201-201212.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	201301-201312.nc
tasmax	Amon	EC-Earth3-Veg	historical	r1i1p1f1	gr	201401-201412.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	201501-201512.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	201601-201612.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	201701-201712.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	201801-201812.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	201901-201912.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202001-202012.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202101-202112.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202201-202212.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202301-202312.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202401-202412.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202501-202512.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202601-202612.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202701-202712.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202801-202812.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	202901-202912.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203001-203012.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203101-203112.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203201-203212.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203301-203312.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203401-203412.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203501-203512.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203601-203612.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203701-203712.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203801-203812.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	203901-203912.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204001-204012.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204101-204112.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204201-204212.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204301-204312.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204401-204412.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204501-204512.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204601-204612.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204701-204712.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204801-204812.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	204901-204912.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	205001-205012.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	205101-205112.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	205201-205212.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	205301-205312.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	205401-205412.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	205501-205512.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	205601-205612.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	205701-205712.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	205801-205812.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	205901-205912.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	206001-206012.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	206101-206112.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	206201-206212.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	206301-206312.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	206401-206412.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	206501-206512.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	206601-206612.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	206701-206712.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	206801-206812.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	206901-206912.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	207001-207012.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	207101-207112.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	207201-207212.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	207301-207312.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	207401-207412.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	207501-207512.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	207601-207612.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	207701-207712.nc
tasmax	Amon	EC-Earth3-Veg	ssp126	r1i1p1f1	gr	207801-207812.nc
