model	ens	var	time	date	levels	nlevels	ndate	nyear	nmon	ndateNC	nyearNC	nmonNC	splitYear	extractDatesNC	checkNdates	checkNYears	checkNmon	file
CSIRO-Mk3-6-0	r3i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_historical_r3i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r3i1p1	sfcWind	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_historical_r3i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r3i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_historical_r3i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r3i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_historical_r3i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r3i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_historical_r3i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r4i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_historical_r4i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r4i1p1	sfcWind	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_historical_r4i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r4i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_historical_r4i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r4i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_historical_r4i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r4i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_historical_r4i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r5i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_historical_r5i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r5i1p1	sfcWind	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_historical_r5i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r5i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_historical_r5i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r5i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_historical_r5i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r5i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_historical_r5i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r6i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_historical_r6i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r6i1p1	sfcWind	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_historical_r6i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r6i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_historical_r6i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r6i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_historical_r6i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r6i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_historical_r6i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r7i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_historical_r7i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r7i1p1	rsds	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CSIRO-Mk3-6-0_historical_r7i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r7i1p1	sfcWind	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_historical_r7i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r7i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_historical_r7i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r7i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_historical_r7i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r7i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_historical_r7i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r8i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_historical_r8i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r8i1p1	rsds	day	19700101-20051231	1	1	13140	36	432	13140	36	432	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CSIRO-Mk3-6-0_historical_r8i1p1_19700101-20051231.nc
CSIRO-Mk3-6-0	r8i1p1	sfcWind	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_historical_r8i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r8i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_historical_r8i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r8i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_historical_r8i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r8i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_historical_r8i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r9i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_historical_r9i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r9i1p1	rsds	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CSIRO-Mk3-6-0_historical_r9i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r9i1p1	sfcWind	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_historical_r9i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r9i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_historical_r9i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r9i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_historical_r9i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r9i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_historical_r9i1p1_19500101-20051231.nc
EC-EARTH	r1i1p1	pr	day	18500101-20091231	1	1	58400	160	1920	58439	160	1920	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_historical_r1i1p1_18500101-20091231.nc
EC-EARTH	r1i1p1	tas	day	18500101-20091130	1	1	58369	159	1919	58408	160	1919	splitYear	extractDatesNC	OK	OK	error	tas_day_EC-EARTH_historical_r1i1p1_18500101-20091130.nc
EC-EARTH	r1i1p1	tasmax	day	18500101-20091130	1	1	58369	159	1919	58408	160	1919	splitYear	extractDatesNC	OK	OK	error	tasmax_day_EC-EARTH_historical_r1i1p1_18500101-20091130.nc
EC-EARTH	r6i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20454	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_historical_r6i1p1_19500101-20051231.nc
EC-EARTH	r6i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20454	56	672	splitYear	extractDatesNC	OK	OK	OK	tas_day_EC-EARTH_historical_r6i1p1_19500101-20051231.nc
EC-EARTH	r6i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20454	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_EC-EARTH_historical_r6i1p1_19500101-20051231.nc
EC-EARTH	r6i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20454	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_EC-EARTH_historical_r6i1p1_19500101-20051231.nc
EC-EARTH	r8i1p1	pr	day	19500101-20121231	1	1	22995	63	756	23011	63	756	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_historical_r8i1p1_19500101-20121231.nc
EC-EARTH	r8i1p1	rsds	day	19500101-20121231	1	1	22995	63	756	23011	63	756	splitYear	extractDatesNC	OK	OK	OK	rsds_day_EC-EARTH_historical_r8i1p1_19500101-20121231.nc
EC-EARTH	r8i1p1	tas	day	19500101-20121231	1	1	22995	63	756	23011	63	756	splitYear	extractDatesNC	OK	OK	OK	tas_day_EC-EARTH_historical_r8i1p1_19500101-20121231.nc
EC-EARTH	r8i1p1	tasmax	day	19500101-20121231	1	1	22995	63	756	23011	63	756	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_EC-EARTH_historical_r8i1p1_19500101-20121231.nc
EC-EARTH	r8i1p1	tasmin	day	19500101-20121231	1	1	22995	63	756	23011	63	756	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_EC-EARTH_historical_r8i1p1_19500101-20121231.nc
GFDL-CM3	r1i1p1	pr	day	18600101-20051231	1	1	53290	146	1752	53290	146	1752	splitYear	extractDatesNC	OK	OK	OK	pr_day_GFDL-CM3_historical_r1i1p1_18600101-20051231.nc
GFDL-CM3	r1i1p1	rsds	day	18600101-20051231	1	1	53290	146	1752	53290	146	1752	splitYear	extractDatesNC	OK	OK	OK	rsds_day_GFDL-CM3_historical_r1i1p1_18600101-20051231.nc
GFDL-CM3	r1i1p1	sfcWind	day	18600101-20051231	1	1	53290	146	1752	53290	146	1752	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_GFDL-CM3_historical_r1i1p1_18600101-20051231.nc
GFDL-CM3	r1i1p1	tas	day	18600101-20051231	1	1	53290	146	1752	53290	146	1752	splitYear	extractDatesNC	OK	OK	OK	tas_day_GFDL-CM3_historical_r1i1p1_18600101-20051231.nc
GFDL-CM3	r1i1p1	tasmax	day	18600101-20051231	1	1	53290	146	1752	53290	146	1752	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_GFDL-CM3_historical_r1i1p1_18600101-20051231.nc
GFDL-CM3	r1i1p1	tasmin	day	18600101-20051231	1	1	53290	146	1752	53290	146	1752	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_GFDL-CM3_historical_r1i1p1_18600101-20051231.nc
GFDL-ESM2G	r1i1p1	hur	day	18610101-20051231	1,2	8	52925	145	1740	52925	145	1740	splitYear	extractDatesNC	OK	OK	OK	hur_day_GFDL-ESM2G_historical_r1i1p1_18610101-20051231.nc
GFDL-ESM2G	r1i1p1	pr	day	19560101-20001231	1	1	16425	45	540	16427	47	542	splitYear	extractDatesNC	OK	OK	OK	pr_day_GFDL-ESM2G_historical_r1i1p1_19560101-20001231.nc
GFDL-ESM2G	r1i1p1	rsds	day	19560101-20051231	1	1	18250	50	600	18250	50	600	splitYear	extractDatesNC	OK	OK	OK	rsds_day_GFDL-ESM2G_historical_r1i1p1_19560101-20051231.nc
GFDL-ESM2G	r1i1p1	sfcWind	day	19560101-20001231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_GFDL-ESM2G_historical_r1i1p1_19560101-20001231.nc
GFDL-ESM2G	r1i1p1	tas	day	19560101-20001231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tas_day_GFDL-ESM2G_historical_r1i1p1_19560101-20001231.nc
GFDL-ESM2G	r1i1p1	tasmax	day	19560101-20001231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_GFDL-ESM2G_historical_r1i1p1_19560101-20001231.nc
GFDL-ESM2G	r1i1p1	tasmin	day	19560101-20001231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_GFDL-ESM2G_historical_r1i1p1_19560101-20001231.nc
GFDL-ESM2M	r1i1p1	hur	day	18610101-20051231	1,2	8	52925	145	1740	52925	145	1740	splitYear	extractDatesNC	OK	OK	OK	hur_day_GFDL-ESM2M_historical_r1i1p1_18610101-20051231.nc
GFDL-ESM2M	r1i1p1	pr	day	19560101-20001231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	pr_day_GFDL-ESM2M_historical_r1i1p1_19560101-20001231.nc
GFDL-ESM2M	r1i1p1	rsds	day	19560101-20051231	1	1	18250	50	600	18250	50	600	splitYear	extractDatesNC	OK	OK	OK	rsds_day_GFDL-ESM2M_historical_r1i1p1_19560101-20051231.nc
GFDL-ESM2M	r1i1p1	sfcWind	day	19560101-20001231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_GFDL-ESM2M_historical_r1i1p1_19560101-20001231.nc
GFDL-ESM2M	r1i1p1	tas	day	19560101-20001231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tas_day_GFDL-ESM2M_historical_r1i1p1_19560101-20001231.nc
GFDL-ESM2M	r1i1p1	tasmax	day	19560101-20001231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_GFDL-ESM2M_historical_r1i1p1_19560101-20001231.nc
GFDL-ESM2M	r1i1p1	tasmin	day	19560101-20001231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_GFDL-ESM2M_historical_r1i1p1_19560101-20001231.nc
inmcm4	r1i1p1	hur	day	19600101-20051231	1,2	8	16790	46	552	16790	46	552	splitYear	extractDatesNC	OK	OK	OK	hur_day_inmcm4_historical_r1i1p1_19600101-20051231.nc
