"CELL30M","SoilProfile","repre","acum"
18140,"WI_FRBR051",0.172222222222222,0.861111111111111
19404,"WI_FRAO009",0.688888888888889,0.688888888888889
19404,"WI_FRBR051",0.172222222222222,0.861111111111111
20476,"WI_FRAO009",0.688888888888889,0.688888888888889
20476,"WI_FRBR051",0.213888888888889,0.902777777777778
22986,"WI_VRUY063",0.688888888888889,0.688888888888889
22986,"WI_LVES009",0.213888888888889,0.902777777777778
29622,"WI_CLBW186",0.688888888888889,0.688888888888889
29622,"WI_PHUY033",0.194444444444444,0.883333333333333
14020,"WI_LXCI018",0.6875,0.6875
14020,"WI_CMYE094",0.15,0.8375
14916,"WI_GLBD005",0.6875,0.6875
14916,"WI_ACUS029",0.145833333333333,0.833333333333333
9298,"WI_LVIL004",0.686111111111111,0.686111111111111
9298,"WI_CMBR107",0.258333333333333,0.944444444444444
5096,"WI_LXCI018",0.685714285714286,0.685714285714286
5096,"HC_GEN0016",0.171428571428571,0.857142857142857
23708,"WI_VRUY063",0.685714285714286,0.685714285714286
23708,"WI_LVES009",0.171428571428571,0.857142857142857
14375,"WI_GLBD005",0.684722222222222,0.684722222222222
14375,"WI_FRBR092",0.152777777777778,0.8375
230,"WI_CMSL008",0.683333333333333,0.683333333333333
230,"WI_CMCO069",0.258333333333333,0.941666666666667
598,"WI_FLBD007",0.683333333333333,0.683333333333333
598,"WI_ALUS146",0.15,0.833333333333333
2918,"WI_LVIT035",0.683333333333333,0.683333333333333
2918,"HC_GEN0012",0.28,0.963333333333333
13406,"WI_GLIE007",0.683333333333333,0.683333333333333
13406,"WI_PTMY007",0.261111111111111,0.944444444444444
28903,"WI_CLBW186",0.683333333333333,0.683333333333333
28903,"WI_LVUY031",0.166666666666667,0.85
209,"WI_CMYE112",0.680555555555556,0.680555555555556
209,"WI_CMTR042",0.291666666666667,0.972222222222222
400,"WI_LVUS053",0.680555555555556,0.680555555555556
400,"WI_PLCA032",0.291666666666667,0.972222222222222
1309,"WI_GLCU004",0.680555555555556,0.680555555555556
1309,"WI_LPLY003",0.291666666666667,0.972222222222222
1842,"WI_VRTZ077",0.680555555555556,0.680555555555556
1842,"WI_VRCR028",0.291666666666667,0.972222222222222
2919,"WI_LVIT035",0.680555555555556,0.680555555555556
2919,"HC_GEN0012",0.314444444444444,0.995
3098,"WI_LVIT035",0.680555555555556,0.680555555555556
3098,"HC_GEN0012",0.296666666666667,0.977222222222222
8577,"WI_PHCA054",0.680555555555556,0.680555555555556
8577,"WI_ANCL021",0.291666666666667,0.972222222222222
8729,"HC_GEN0007",0.680555555555556,0.680555555555556
8729,"WI_CMJM039",0.291666666666667,0.972222222222222
9819,"WI_CMBR104",0.680555555555556,0.680555555555556
9819,"WI_GLBR006",0.291666666666667,0.972222222222222
10364,"WI_FRSR010",0.680555555555556,0.680555555555556
10364,"WI_ACVE013",0.291666666666667,0.972222222222222
11430,"WI_ACBI011",0.680555555555556,0.680555555555556
11430,"WI_FRRW010",0.291666666666667,0.972222222222222
11431,"WI_ACBI011",0.680555555555556,0.680555555555556
11431,"WI_FRRW010",0.298611111111111,0.979166666666667
12926,"WI_PLUY017",0.680555555555556,0.680555555555556
12926,"WI_FRSR001",0.302777777777778,0.983333333333333
13104,"WI_PLUY017",0.680555555555556,0.680555555555556
13104,"WI_FRSR001",0.302777777777778,0.983333333333333
13659,"WI_LXCI018",0.680555555555556,0.680555555555556
13659,"WI_CMYE094",0.145833333333333,0.826388888888889
14385,"WI_LVUY032",0.680555555555556,0.680555555555556
14385,"WI_GLBW231",0.291666666666667,0.972222222222222
14694,"WI_ALKR010",0.680555555555556,0.680555555555556
14694,"WI_CMCO068",0.145833333333333,0.826388888888889
16320,"HC_GEN0022",0.680555555555556,0.680555555555556
16320,"WI_NTCO001",0.145833333333333,0.826388888888889
17576,"WI_FRUG005",0.680555555555556,0.680555555555556
17576,"WI_PHUY040",0.319444444444444,1
17756,"WI_FRUG005",0.680555555555556,0.680555555555556
17756,"WI_PHUY040",0.319444444444444,1
20263,"WI_SCTH025",0.680555555555556,0.680555555555556
20263,"HC_GEN0018",0.233333333333333,0.913888888888889
21161,"WI_SCTH025",0.680555555555556,0.680555555555556
21161,"HC_GEN0018",0.291666666666667,0.972222222222222
23167,"WI_LPPL002",0.680555555555556,0.680555555555556
23167,"WI_LVES009",0.291666666666667,0.972222222222222
25834,"WI_FRBR097",0.678787878787879,0.678787878787879
25834,"WI_LVUY032",0.121212121212121,0.8
1487,"WI_GLCU004",0.678125,0.678125
1487,"WI_LPLY003",0.290625,0.96875
11426,"HC_GEN0011",0.677777777777778,0.677777777777778
11426,"HC_GEN0010",0.294444444444444,0.972222222222222
8897,"WI_NTCO045",0.67741935483871,0.67741935483871
8897,"WI_ACPE008",0.258064516129032,0.935483870967742
8719,"WI_ACPE008",0.676470588235294,0.676470588235294
8719,"WI_CMLS010",0.194117647058824,0.870588235294118
2599,"HC_GEN0010",0.675,0.675
2599,"WI_LVPA014",0.216666666666667,0.891666666666667
13293,"WI_FRAO016",0.675,0.675
13293,"WI_LVCM012",0.275,0.95
3465,"WI_VRUS115",0.6725,0.6725
3465,"WI_VRCU020",0.1125,0.785
9827,"WI_VRMA023",0.672222222222222,0.672222222222222
9827,"WI_FLSN005",0.188888888888889,0.861111111111111
14913,"WI_GLBD005",0.670833333333333,0.670833333333333
14913,"WI_FRBR092",0.169444444444444,0.840277777777778
2177,"WI_VRJM027",0.67,0.67
2177,"WI_CMRU004",0.33,1
10006,"WI_VRMA023",0.669444444444444,0.669444444444444
10006,"WI_FLSN005",0.275,0.944444444444444
67,"WI_CMSL008",0.668571428571429,0.668571428571429
67,"WI_CMCO069",0.18,0.848571428571429
5102,"WI_CLDE040",0.666944444444444,0.666944444444444
5102,"HC_GEN0012",0.243055555555556,0.91
399,"WI_VRTZ077",0.666666666666667,0.666666666666667
399,"WI_LVUS053",0.233333333333333,0.9
582,"WI_VRTZ077",0.666666666666667,0.666666666666667
582,"WI_LVUS053",0.2,0.866666666666667
779,"WI_FLBD007",0.666666666666667,0.666666666666667
779,"WI_CMPA006",0.0833333333333333,0.75
1141,"HC_GEN0010",0.666666666666667,0.666666666666667
1141,"WI_CMNI002",0.133333333333333,0.8
1844,"WI_LVBR026",0.666666666666667,0.666666666666667
1844,"WI_LVUS053",0.2,0.866666666666667
3853,"WI_CMPH004",0.666666666666667,0.666666666666667
3853,"WI_LXNG008",0.166666666666667,0.833333333333333
5641,"WI_FLYE057",0.666666666666667,0.666666666666667
5641,"WI_FLGT005",0.118055555555556,0.784722222222222
5999,"WI_FLJM020",0.666666666666667,0.666666666666667
5999,"WI_CLDE040",0.15,0.816666666666667
6181,"WI_LVBR026",0.666666666666667,0.666666666666667
6181,"WI_FLYE057",0.194444444444444,0.861111111111111
6185,"WI_NTCO045",0.666666666666667,0.666666666666667
6185,"WI_FLIN022",0.2,0.866666666666667
6549,"WI_NTCO045",0.666666666666667,0.666666666666667
6549,"WI_ACPE008",0.25,0.916666666666667
6729,"WI_NTCO045",0.666666666666667,0.666666666666667
6729,"WI_ACPE008",0.333333333333333,1
7265,"HC_GEN0019",0.666666666666667,0.666666666666667
7265,"WI_PHTR039",0.25,0.916666666666667
7627,"HC_GEN0016",0.666666666666667,0.666666666666667
7627,"WI_SCTH025",0.166666666666667,0.833333333333333
8557,"WI_LVCR016",0.666666666666667,0.666666666666667
8557,"WI_PHCN044",0.333333333333333,1
9090,"WI_CLPT035",0.666666666666667,0.666666666666667
9090,"WI_CMMX017",0.0972222222222222,0.763888888888889
9271,"WI_CLPT035",0.666666666666667,0.666666666666667
9271,"HC_GEN0011",0.144444444444444,0.811111111111111
9485,"WI_CMBR109",0.666666666666667,0.666666666666667
9485,"WI_CMCO021",0.186666666666667,0.853333333333333
9631,"WI_CLPT035",0.666666666666667,0.666666666666667
9631,"HC_GEN0011",0.0944444444444444,0.761111111111111
9807,"WI_CMKR001",0.666666666666667,0.666666666666667
9807,"WI_GLTH041",0.15,0.816666666666667
13469,"WI_FRBR065",0.666666666666667,0.666666666666667
13469,"WI_LVLS007",0.133333333333333,0.8
16126,"WI_GLPH030",0.666666666666667,0.666666666666667
16126,"WI_ACZR050",0.222222222222222,0.888888888888889
16129,"WI_GLPH030",0.666666666666667,0.666666666666667
16129,"WI_ACZR050",0.222222222222222,0.888888888888889
18502,"WI_FRAO009",0.666666666666667,0.666666666666667
18502,"WI_FRBR051",0.166666666666667,0.833333333333333
19406,"WI_FRAO009",0.666666666666667,0.666666666666667
19406,"WI_FRBR051",0.166666666666667,0.833333333333333
19571,"WI_FRAO009",0.666666666666667,0.666666666666667
19571,"WI_FRBR051",0.166666666666667,0.833333333333333
19763,"WI_FRAO009",0.666666666666667,0.666666666666667
19763,"WI_FRBR051",0.166666666666667,0.833333333333333
20299,"WI_FRAO009",0.666666666666667,0.666666666666667
20299,"WI_FRBR051",0.208333333333333,0.875
22274,"WI_FRAO009",0.666666666666667,0.666666666666667
22274,"WI_FRBR051",0.166666666666667,0.833333333333333
23163,"WI_VRNI020",0.666666666666667,0.666666666666667
23163,"WI_FLMA016",0.116666666666667,0.783333333333333
23871,"WI_PLAR020",0.666666666666667,0.666666666666667
23871,"WI_ARBW349",0.166666666666667,0.833333333333333
25653,"WI_FRBR097",0.666666666666667,0.666666666666667
25653,"WI_FLYE190",0.333333333333333,1
9259,"WI_CMJM040",0.665,0.665
9259,"WI_CMLS010",0.285,0.95
23857,"WI_ACBD013",0.665,0.665
23857,"WI_LVCM012",0.18,0.845
425,"WI_CMSL008",0.663888888888889,0.663888888888889
425,"WI_CMCU011",0.186111111111111,0.85
14195,"WI_GLBD005",0.663888888888889,0.663888888888889
14195,"WI_FRBR092",0.170833333333333,0.834722222222222
16517,"WI_ACBI015",0.663888888888889,0.663888888888889
16517,"WI_ACBD013",0.133333333333333,0.797222222222222
585,"WI_CMMX014",0.661111111111111,0.661111111111111
585,"WI_GLCU004",0.283333333333333,0.944444444444444
1305,"WI_VRCM007",0.661111111111111,0.661111111111111
1305,"WI_CMYE093",0.283333333333333,0.944444444444444
8206,"WI_ALID018",0.661111111111111,0.661111111111111
8206,"WI_ACCO035",0.283333333333333,0.944444444444444
9292,"WI_VRMA023",0.661111111111111,0.661111111111111
9292,"WI_GLBW758",0.283333333333333,0.944444444444444
9477,"WI_LVIL004",0.661111111111111,0.661111111111111
9477,"WI_CMBR107",0.283333333333333,0.944444444444444
9833,"WI_VRMA023",0.661111111111111,0.661111111111111
9833,"WI_ACPE004",0.183333333333333,0.844444444444444
10007,"WI_VRMA023",0.661111111111111,0.661111111111111
10007,"WI_FLSN005",0.283333333333333,0.944444444444444
10187,"WI_VRMA023",0.661111111111111,0.661111111111111
10187,"WI_FLSN005",0.283333333333333,0.944444444444444
12506,"WI_ACPE004",0.661111111111111,0.661111111111111
12506,"WI_ACGA005",0.283333333333333,0.944444444444444
12745,"WI_PLUY017",0.661111111111111,0.661111111111111
12745,"WI_FRSR001",0.283333333333333,0.944444444444444
13259,"WI_ALKR010",0.661111111111111,0.661111111111111
13259,"WI_CMCO068",0.141666666666667,0.802777777777778
13480,"WI_LXCI018",0.661111111111111,0.661111111111111
13480,"WI_CMYE094",0.15,0.811111111111111
13660,"WI_LXCI018",0.661111111111111,0.661111111111111
13660,"WI_CMYE094",0.15,0.811111111111111
13976,"WI_ALKR010",0.661111111111111,0.661111111111111
13976,"WI_CMCO068",0.141666666666667,0.802777777777778
14691,"WI_ALKR010",0.661111111111111,0.661111111111111
14691,"WI_CMCO068",0.141666666666667,0.802777777777778
14873,"WI_ALKR010",0.661111111111111,0.661111111111111
14873,"WI_CMCO068",0.141666666666667,0.802777777777778
15412,"WI_GLCU001",0.661111111111111,0.661111111111111
15412,"WI_FRZM007",0.283333333333333,0.944444444444444
16364,"HC_GEN0025",0.661111111111111,0.661111111111111
16364,"WI_LVCM012",0.283333333333333,0.944444444444444
16871,"WI_ACBI015",0.661111111111111,0.661111111111111
16871,"WI_LVBR054",0.116666666666667,0.777777777777778
20083,"WI_SCTH025",0.661111111111111,0.661111111111111
20083,"HC_GEN0018",0.25,0.911111111111111
26373,"WI_LVUY032",0.659090909090909,0.659090909090909
26373,"WI_ACZM085",0.181818181818182,0.840909090909091
4535,"WI_VRUS115",0.658888888888889,0.658888888888889
4535,"WI_PHAL035",0.251481481481481,0.91037037037037
4923,"WI_CLDE040",0.658333333333333,0.658333333333333
4923,"HC_GEN0012",0.25,0.908333333333333
31422,"WI_ACLR001",0.656159536828562,0.656159536828562
31422,"HC_GEN0018",0.182373753618527,0.838533290447089
3997,"WI_LVIT035",0.655555555555556,0.655555555555556
3997,"WI_LVUS090",0.217777777777778,0.873333333333333
26207,"WI_CMYE118",0.655555555555556,0.655555555555556
26207,"WI_CLBW352",0.233333333333333,0.888888888888889
28904,"WI_CLBW186",0.655555555555556,0.655555555555556
28904,"WI_LVUY031",0.166666666666667,0.822222222222222
29621,"WI_CLBW186",0.655555555555556,0.655555555555556
29621,"WI_ALJM008",0.116666666666667,0.772222222222222
3644,"WI_VRUS115",0.655277777777778,0.655277777777778
3644,"WI_VRCU020",0.104166666666667,0.759444444444444
1659,"WI_LVIT035",0.654166666666667,0.654166666666667
1659,"WI_CMRU004",0.14,0.794166666666667
6717,"WI_LVBR026",0.651851851851852,0.651851851851852
6717,"WI_GLTH017",0.162962962962963,0.814814814814815
430,"WI_CMSL008",0.65,0.65
430,"WI_CMCO069",0.175,0.825
592,"WI_CMSL008",0.65,0.65
592,"WI_CMCO069",0.275,0.925
5080,"WI_ACBR009",0.65,0.65
5080,"WI_PHAL035",0.3,0.95
5081,"WI_ACBR009",0.65,0.65
5081,"WI_PHAL035",0.3,0.95
5264,"WI_ACBR009",0.65,0.65
5264,"WI_PHAL035",0.3,0.95
5444,"WI_ACBR009",0.65,0.65
5444,"WI_PHAL035",0.3,0.95
5517,"WI_CMCU016",0.65,0.65
5517,"WI_PHCU017",0.35,1
6058,"WI_CMCU016",0.65,0.65
6058,"WI_PHCU017",0.35,1
8923,"WI_GLPH028",0.65,0.65
8923,"WI_VRCR028",0.35,1
8926,"WI_GLPH028",0.65,0.65
8926,"WI_VRCR028",0.35,1
8927,"WI_GLPH028",0.65,0.65
8927,"WI_VRCR028",0.35,1
10398,"WI_LVAL029",0.65,0.65
10398,"WI_CMID005",0.2,0.85
10939,"WI_LVAL029",0.65,0.65
10939,"WI_CMID005",0.2,0.85
12380,"WI_LVCM012",0.65,0.65
12380,"WI_GLCF021",0.35,1
13453,"WI_ACUS038",0.65,0.65
13453,"WI_NTBR075",0.2,0.85
13454,"WI_ACUS038",0.65,0.65
13454,"WI_NTBR075",0.2,0.85
13455,"WI_ACUS038",0.65,0.65
13455,"WI_NTBR075",0.2,0.85
13472,"WI_FRAO016",0.65,0.65
13472,"WI_LVCM012",0.25,0.9
13630,"WI_ACUS038",0.65,0.65
13630,"WI_NTBR075",0.2,0.85
13631,"WI_ACUS038",0.65,0.65
13631,"WI_NTBR075",0.2,0.85
13632,"WI_ACUS038",0.65,0.65
13632,"WI_NTBR075",0.2,0.85
13633,"WI_ACUS038",0.65,0.65
13633,"WI_NTBR075",0.2,0.85
13634,"WI_ACUS038",0.65,0.65
13634,"WI_NTBR075",0.2,0.85
13635,"WI_ACUS038",0.65,0.65
13635,"WI_NTBR075",0.2,0.85
13636,"WI_ACUS038",0.65,0.65
13636,"WI_NTBR075",0.2,0.85
13811,"WI_ACUS038",0.65,0.65
13811,"WI_NTBR075",0.2,0.85
13812,"WI_ACUS038",0.65,0.65
13812,"WI_NTBR075",0.2,0.85
13813,"WI_ACUS038",0.65,0.65
13813,"WI_NTBR075",0.2,0.85
13814,"WI_ACUS038",0.65,0.65
13814,"WI_NTBR075",0.2,0.85
13815,"WI_ACUS038",0.65,0.65
13815,"WI_NTBR075",0.2,0.85
13816,"WI_ACUS038",0.65,0.65
13816,"WI_NTBR075",0.2,0.85
13989,"WI_ACUS038",0.65,0.65
13989,"WI_NTBR075",0.2,0.85
13990,"WI_ACUS038",0.65,0.65
13990,"WI_NTBR075",0.2,0.85
13991,"WI_ACUS038",0.65,0.65
13991,"WI_NTBR075",0.2,0.85
13992,"WI_ACUS038",0.65,0.65
13992,"WI_NTBR075",0.2,0.85
13993,"WI_ACUS038",0.65,0.65
13993,"WI_NTBR075",0.2,0.85
14169,"WI_ACUS038",0.65,0.65
14169,"WI_NTBR075",0.2,0.85
14170,"WI_ACUS038",0.65,0.65
14170,"WI_NTBR075",0.2,0.85
14171,"WI_ACUS038",0.65,0.65
14171,"WI_NTBR075",0.2,0.85
14172,"WI_ACUS038",0.65,0.65
14172,"WI_NTBR075",0.2,0.85
14173,"WI_ACUS038",0.65,0.65
14173,"WI_NTBR075",0.2,0.85
14187,"WI_ACVE012",0.65,0.65
14187,"WI_FRBR092",0.2,0.85
14349,"WI_ACUS038",0.65,0.65
14349,"WI_NTBR075",0.2,0.85
14350,"WI_ACUS038",0.65,0.65
14350,"WI_NTBR075",0.2,0.85
14351,"WI_ACUS038",0.65,0.65
14351,"WI_NTBR075",0.2,0.85
14352,"WI_ACUS038",0.65,0.65
14352,"WI_NTBR075",0.2,0.85
14366,"WI_ACVE012",0.65,0.65
14366,"WI_FRBR092",0.2,0.85
14367,"WI_ACVE012",0.65,0.65
14367,"WI_FRBR092",0.2,0.85
14391,"HC_GEN0025",0.65,0.65
14391,"WI_LXIN121",0.2,0.85
14528,"WI_ACUS038",0.65,0.65
14528,"WI_NTBR075",0.2,0.85
14531,"WI_ACUS038",0.65,0.65
14531,"WI_NTBR075",0.2,0.85
14532,"WI_ACUS038",0.65,0.65
14532,"WI_NTBR075",0.2,0.85
14571,"HC_GEN0025",0.65,0.65
14571,"WI_LXIN121",0.2,0.85
14709,"WI_ACUS038",0.65,0.65
14709,"WI_NTBR075",0.2,0.85
14712,"WI_ACUS038",0.65,0.65
14712,"WI_NTBR075",0.2,0.85
14713,"WI_ACUS038",0.65,0.65
14713,"WI_NTBR075",0.2,0.85
14751,"HC_GEN0025",0.65,0.65
14751,"WI_LXIN121",0.2,0.85
14887,"WI_GLZM019",0.65,0.65
14887,"WI_PZSR004",0.2,0.85
14893,"WI_ACUS038",0.65,0.65
14893,"WI_NTBR075",0.2,0.85
14931,"HC_GEN0025",0.65,0.65
14931,"WI_LXIN121",0.2,0.85
15068,"WI_GLZM019",0.65,0.65
15068,"WI_PZSR004",0.2,0.85
15073,"WI_ACUS038",0.65,0.65
15073,"WI_NTBR075",0.2,0.85
15074,"WI_ACUS038",0.65,0.65
15074,"WI_NTBR075",0.2,0.85
15964,"WI_GLCO042",0.65,0.65
15964,"WI_FRBR044",0.2,0.85
15965,"WI_GLCO042",0.65,0.65
15965,"WI_FRBR044",0.2,0.85
15966,"WI_GLCO042",0.65,0.65
15966,"WI_FRBR044",0.2,0.85
15967,"WI_GLCO042",0.65,0.65
15967,"WI_FRBR044",0.2,0.85
15968,"WI_GLCO042",0.65,0.65
15968,"WI_FRBR044",0.2,0.85
15969,"WI_GLCO042",0.65,0.65
15969,"WI_FRBR044",0.2,0.85
16144,"WI_GLCO042",0.65,0.65
16144,"WI_FRBR044",0.2,0.85
16145,"WI_GLCO042",0.65,0.65
16145,"WI_FRBR044",0.2,0.85
16146,"WI_GLCO042",0.65,0.65
16146,"WI_FRBR044",0.2,0.85
16147,"WI_GLCO042",0.65,0.65
16147,"WI_FRBR044",0.2,0.85
16148,"WI_GLCO042",0.65,0.65
16148,"WI_FRBR044",0.2,0.85
16149,"WI_GLCO042",0.65,0.65
16149,"WI_FRBR044",0.2,0.85
16150,"WI_GLCO042",0.65,0.65
16150,"WI_FRBR044",0.2,0.85
16326,"WI_GLCO042",0.65,0.65
16326,"WI_FRBR044",0.2,0.85
16329,"WI_GLCO042",0.65,0.65
16329,"WI_FRBR044",0.2,0.85
16330,"WI_GLCO042",0.65,0.65
16330,"WI_FRBR044",0.2,0.85
25833,"WI_FRBR097",0.65,0.65
25833,"WI_LVUY032",0.25,0.9
796,"HC_GEN0010",0.647222222222222,0.647222222222222
796,"WI_ACLR001",0.216666666666667,0.863888888888889
9626,"WI_CMID058",0.647058823529412,0.647058823529412
9626,"WI_LXZR046",0.258823529411765,0.905882352941177
16362,"WI_PHLS014",0.645833333333333,0.645833333333333
16362,"WI_NTBD015",0.215277777777778,0.861111111111111
17734,"WI_FLYE199",0.645161290322581,0.645161290322581
17734,"WI_CMMA014",0.161290322580645,0.806451612903226
211,"WI_CMTR042",0.644444444444444,0.644444444444444
211,"WI_CMYE112",0.322222222222222,0.966666666666667
15952,"HC_GEN0025",0.644444444444444,0.644444444444444
15952,"WI_CMSL008",0.266666666666667,0.911111111111111
15972,"WI_ACBD013",0.644444444444444,0.644444444444444
15972,"WI_LVBR054",0.161111111111111,0.805555555555556
15976,"WI_ACBD013",0.644444444444444,0.644444444444444
15976,"WI_LVBR054",0.161111111111111,0.805555555555556
16693,"WI_ACBD013",0.644444444444444,0.644444444444444
16693,"WI_LVBR054",0.186111111111111,0.830555555555556
22272,"WI_FRAO009",0.644444444444444,0.644444444444444
22272,"WI_FRBR051",0.161111111111111,0.805555555555556
22454,"WI_FRAO009",0.644444444444444,0.644444444444444
22454,"WI_FRBR051",0.219444444444444,0.863888888888889
23514,"WI_PLAR020",0.644444444444444,0.644444444444444
23514,"WI_ARBW349",0.161111111111111,0.805555555555556
23528,"WI_VRUY063",0.644444444444444,0.644444444444444
23528,"WI_LVES009",0.161111111111111,0.805555555555556
23873,"WI_PLAR020",0.644444444444444,0.644444444444444
23873,"WI_ARBW349",0.161111111111111,0.805555555555556
26032,"WI_CMYE118",0.644444444444444,0.644444444444444
26032,"WI_CLBW352",0.266666666666667,0.911111111111111
404,"WI_CMMX014",0.641666666666667,0.641666666666667
404,"WI_GLCU004",0.275,0.916666666666667
554,"WI_CMCA014",0.641666666666667,0.641666666666667
554,"HC_GEN0016",0.358333333333333,1
584,"WI_CMMX014",0.641666666666667,0.641666666666667
584,"WI_GLCU004",0.275,0.916666666666667
778,"WI_FLBD007",0.641666666666667,0.641666666666667
778,"WI_CMPA006",0.0916666666666667,0.733333333333333
1308,"WI_GLCU004",0.641666666666667,0.641666666666667
1308,"WI_LPLY003",0.275,0.916666666666667
1480,"WI_VRTZ077",0.641666666666667,0.641666666666667
1480,"WI_VRCR028",0.275,0.916666666666667
5634,"WI_LVLS007",0.641666666666667,0.641666666666667
5634,"WI_CLDE040",0.275,0.916666666666667
8395,"WI_GLCU012",0.641666666666667,0.641666666666667
8395,"WI_CMPT019",0.275,0.916666666666667
10527,"WI_ANCO022",0.641666666666667,0.641666666666667
10527,"WI_ANCR015",0.275,0.916666666666667
13482,"WI_LXCI018",0.641666666666667,0.641666666666667
13482,"WI_CMYE094",0.1375,0.779166666666667
14383,"WI_LVUY032",0.641666666666667,0.641666666666667
14383,"WI_GLBW231",0.275,0.916666666666667
15417,"WI_GLCU001",0.641666666666667,0.641666666666667
15417,"WI_FRZM007",0.275,0.916666666666667
26211,"WI_CMYE118",0.641666666666667,0.641666666666667
26211,"WI_CLBW352",0.275,0.916666666666667
15067,"WI_GLZM019",0.640277777777778,0.640277777777778
15067,"WI_PZSR004",0.194444444444444,0.834722222222222
763,"WI_LVBR026",0.64,0.64
763,"WI_LVUS053",0.274285714285714,0.914285714285714
4534,"WI_PHAL035",0.64,0.64
4534,"WI_ACBR009",0.181428571428571,0.821428571428571
8397,"WI_CMBW875",0.64,0.64
8397,"WI_PHCA054",0.252,0.892
764,"WI_VRTZ077",0.638888888888889,0.638888888888889
764,"WI_CMMX014",0.175,0.813888888888889
1127,"WI_LVBR026",0.638888888888889,0.638888888888889
1127,"WI_VRCM007",0.213888888888889,0.852777777777778
6369,"WI_NTCO045",0.638888888888889,0.638888888888889
6369,"WI_VRJM028",0.222222222222222,0.861111111111111
8912,"WI_FRTH024",0.638888888888889,0.638888888888889
8912,"HC_GEN0011",0.15,0.788888888888889
9094,"HC_GEN0011",0.638888888888889,0.638888888888889
9094,"WI_GLZM019",0.175,0.813888888888889
10193,"WI_VRMA023",0.638888888888889,0.638888888888889
10193,"WI_ACPE004",0.216666666666667,0.855555555555556
10723,"WI_FRSR010",0.638888888888889,0.638888888888889
10723,"WI_ACVE013",0.266666666666667,0.905555555555555
13287,"WI_FRBR065",0.638888888888889,0.638888888888889
13287,"WI_PTBR113",0.133333333333333,0.772222222222222
13592,"WI_GLIE007",0.638888888888889,0.638888888888889
13592,"WI_FRBR039",0.2,0.838888888888889
15212,"WI_GLIE007",0.638888888888889,0.638888888888889
15212,"WI_FRBR039",0.216666666666667,0.855555555555556
15766,"WI_GLPH030",0.638888888888889,0.638888888888889
15766,"WI_ACZR050",0.194444444444444,0.833333333333333
18300,"WI_GLBD005",0.638888888888889,0.638888888888889
18300,"WI_LVLS007",0.138888888888889,0.777777777777778
3441,"WI_ACBR009",0.6375,0.6375
3441,"WI_FLGT009",0.3125,0.95
8566,"WI_ACPA012",0.636363636363636,0.636363636363636
8566,"WI_ANEC030",0.272727272727273,0.909090909090909
26016,"HC_GEN0001",0.636363636363636,0.636363636363636
26016,"WI_ANMG018",0.212121212121212,0.848484848484849
5274,"WI_LXCI018",0.636,0.636
5274,"HC_GEN0016",0.238666666666667,0.874666666666667
8549,"HC_GEN0007",0.634375,0.634375
8549,"WI_CMJM039",0.271875,0.90625
3815,"WI_ACBR009",0.633333333333333,0.633333333333333
3815,"WI_LVTH071",0.16,0.793333333333333
5254,"WI_ACBR009",0.633333333333333,0.633333333333333
5254,"WI_FRUG005",0.319047619047619,0.952380952380952
10904,"WI_FRSR010",0.633333333333333,0.633333333333333
10904,"WI_ACVE013",0.25,0.883333333333333
27272,"WI_LVUY032",0.633333333333333,0.633333333333333
27272,"WI_LPCF010",0.122222222222222,0.755555555555556
4360,"WI_PHAL035",0.633055555555556,0.633055555555556
4360,"HC_GEN0012",0.131944444444444,0.765
17802,"WI_FRCG003",0.632258064516129,0.632258064516129
17802,"WI_ACPA012",0.270967741935484,0.903225806451613
5082,"WI_ACBR009",0.631944444444444,0.631944444444444
5082,"WI_PHAL035",0.306388888888889,0.938333333333333
14353,"WI_ACUS038",0.631944444444444,0.631944444444444
14353,"WI_NTBR075",0.209722222222222,0.841666666666667
14708,"WI_ACUS038",0.631944444444444,0.631944444444444
14708,"WI_NTBR075",0.194444444444444,0.826388888888889
14894,"WI_ACUS038",0.631944444444444,0.631944444444444
14894,"WI_NTBR075",0.209722222222222,0.841666666666667
16506,"WI_GLCO042",0.631944444444444,0.631944444444444
16506,"WI_FRBR044",0.194444444444444,0.826388888888889
