"ICRISAT_ac","Table_name","Mission_co","Collectors","Alternate_","Local_name","Species_nu","Cultivar_n","Biological","Donor_coop","Donor_coun","Date_recei","Date_of_co","Source_cou","Province","Location","Latitude","Longitude","Elevation","Genus","Species","Sauthor","Subsp","UID","IS_UNIQUE","TEST_TRAIN","GS1_P","GS1_T","GS1_N","GS1_X","GS2_P","GS2_T","GS2_N","GS2_X","GS3_P","GS3_T","GS3_N","GS3_X","GS4_P","GS4_T","GS4_N","GS4_X","GS5_P","GS5_T","GS5_N","GS5_X","GS6_P","GS6_T","GS6_N","GS6_X","GS7_P","GS7_T","GS7_N","GS7_X","GS8_P","GS8_T","GS8_N","GS8_X","GS9_P","GS9_T","GS9_N","GS9_X","GS10_P","GS10_T","GS10_N","GS10_X","GS11_P","GS11_T","GS11_N","GS11_X","GS12_P","GS12_T","GS12_N","GS12_X","MEAN_P","MODE_P","MAX_P","MIN_P","MEAN_T","MODE_T","MAX_T","MIN_T","MEAN_N","MODE_N","MAX_N","MIN_N","MEAN_X","MODE_X","MAX_X","MIN_X"
39881,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 114","","Kajwenge",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/23/1993","UGA","Kabarole","Kasunganyanja",0.43,30.190001,1240,"Sorghum","bicolor","(L.) Moench","bicolor",17015,TRUE,"TRAIN",513,220.5,159.5,283.166666666667,528,219.333333333333,159.333333333333,280.666666666667,570,218,159.333333333333,278,604,217,158.166666666667,277.166666666667,600,215.833333333333,156.5,276.333333333333,626,215.166666666667,155.666666666667,275.666666666667,631,215,155.166666666667,276,616,216.166666666667,155.333333333333,278.5,574,217.5,155.333333333333,281.166666666667,540,218.5,156.5,282,544,219.666666666667,158.166666666667,282.833333333333,518,220.333333333333,159,283.5,572,536.761468637849,631,513,217.75,217.761668921417,220.5,215,157.333333333333,155.744547144745,159.5,155.166666666667,279.583333333333,282.144180030676,283.5,275.666666666667
40028,"ICRISATSOSORGHUM","ICRISAT-MISN-201","GSO 379","","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","02/05/1993","UGA","Tororo","Bulumbi; Samia-Bugwe",0.44,34.060001,1170,"Sorghum","bicolor","(L.) Moench","bicolor",17020,TRUE,"TRAIN",841,223.833333333333,162.666666666667,286.833333333333,857,221.833333333333,162.833333333333,282.333333333333,899,219.333333333333,162.166666666667,278,903,217.166666666667,160.333333333333,275.166666666667,815,216.833333333333,159.333333333333,275.666666666667,768,217,158.5,276.666666666667,764,218.166666666667,158.5,278.666666666667,748,220.166666666667,158.333333333333,283.166666666667,706,222.666666666667,159,287.5,702,224.833333333333,160.833333333333,290.333333333333,790,225.166666666667,161.833333333333,289.833333333333,837,225,162.666666666667,288.833333333333,802.5,802.900574840764,903,702,221,218.134076102846,225.166666666667,216.833333333333,160.583333333333,162.225221389992,162.833333333333,158.333333333333,282.75,277.634071765550,290.333333333333,275.166666666667
40008,"ICRISATSOSORGHUM","ICRISAT-MISN-201","GSO 353","","Mutama",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","02/04/1993","UGA","Jinja","Mafibura",0.44,33.200001,1170,"Sorghum","bicolor","(L.) Moench","bicolor",17023,TRUE,"TRAIN",695,225.166666666667,167,282.833333333333,697,222.833333333333,166.5,278.5,695,220.666666666667,165.666666666667,275,666,218.833333333333,163.833333333333,273.333333333333,598,218.5,162.5,274,607,219,161.5,276,631,220,161.166666666667,278.166666666667,629,222.333333333333,161.666666666667,282.5,631,224.5,162.5,286,660,226.333333333333,164.333333333333,287.666666666667,728,226.666666666667,165.666666666667,287,719,226.166666666667,166.666666666667,285,663,693.836677729375,728,598,222.583333333333,225.310653264740,226.666666666667,218.5,164.083333333333,165.977088688171,167,161.166666666667,280.5,276.065642341042,287.666666666667,273.333333333333
31474,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 631","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Kibale","Hakibale 3S",0.45,30.200001,1700,"Sorghum","bicolor","(L.) Moench","bicolor",17024,TRUE,"TRAIN",513,220.5,159.5,283.166666666667,528,219.333333333333,159.333333333333,280.666666666667,570,218,159.333333333333,278,604,217,158.166666666667,277.166666666667,600,215.833333333333,156.5,276.333333333333,626,215.166666666667,155.666666666667,275.666666666667,631,215,155.166666666667,276,616,216.166666666667,155.333333333333,278.5,574,217.5,155.333333333333,281.166666666667,540,218.5,156.5,282,544,219.666666666667,158.166666666667,282.833333333333,518,220.333333333333,159,283.5,572,536.761468637849,631,513,217.75,217.761668921417,220.5,215,157.333333333333,155.744547144745,159.5,155.166666666667,279.583333333333,282.144180030676,283.5,275.666666666667
40374,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 50","","Gwemba",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/08/1993","UGA","Mukono","Njeru",0.45,33.18,1050,"Sorghum","bicolor","(L.) Moench","bicolor",17027,TRUE,"TRAIN",695,225.166666666667,167,282.833333333333,697,222.833333333333,166.5,278.5,695,220.666666666667,165.666666666667,275,666,218.833333333333,163.833333333333,273.333333333333,598,218.5,162.5,274,607,219,161.5,276,631,220,161.166666666667,278.166666666667,629,222.333333333333,161.666666666667,282.5,631,224.5,162.5,286,660,226.333333333333,164.333333333333,287.666666666667,728,226.666666666667,165.666666666667,287,719,226.166666666667,166.666666666667,285,663,693.836677729375,728,598,222.583333333333,225.310653264740,226.666666666667,218.5,164.083333333333,165.977088688171,167,161.166666666667,280.5,276.065642341042,287.666666666667,273.333333333333
31185,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 330","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Tororo","Busia; Samia-Bugwe",0.46,34.080002,1400,"Sorghum","bicolor","(L.) Moench","bicolor",17028,TRUE,"TRAIN",841,223.833333333333,162.666666666667,286.833333333333,857,221.833333333333,162.833333333333,282.333333333333,899,219.333333333333,162.166666666667,278,903,217.166666666667,160.333333333333,275.166666666667,815,216.833333333333,159.333333333333,275.666666666667,768,217,158.5,276.666666666667,764,218.166666666667,158.5,278.666666666667,748,220.166666666667,158.333333333333,283.166666666667,706,222.666666666667,159,287.5,702,224.833333333333,160.833333333333,290.333333333333,790,225.166666666667,161.833333333333,289.833333333333,837,225,162.666666666667,288.833333333333,802.5,802.900574840764,903,702,221,218.134076102846,225.166666666667,216.833333333333,160.583333333333,162.225221389992,162.833333333333,158.333333333333,282.75,277.634071765550,290.333333333333,275.166666666667
40007,"ICRISATSOSORGHUM","ICRISAT-MISN-201","GSO 352","","Mutama",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","02/04/1993","UGA","Jinja","Mpumude",0.46,33.209999,1195,"Sorghum","bicolor","(L.) Moench","bicolor",17053,TRUE,"TEST",695,225.166666666667,167,282.833333333333,697,222.833333333333,166.5,278.5,695,220.666666666667,165.666666666667,275,666,218.833333333333,163.833333333333,273.333333333333,598,218.5,162.5,274,607,219,161.5,276,631,220,161.166666666667,278.166666666667,629,222.333333333333,161.666666666667,282.5,631,224.5,162.5,286,660,226.333333333333,164.333333333333,287.666666666667,728,226.666666666667,165.666666666667,287,719,226.166666666667,166.666666666667,285,663,693.836677729375,728,598,222.583333333333,225.310653264740,226.666666666667,218.5,164.083333333333,165.977088688171,167,161.166666666667,280.5,276.065642341042,287.666666666667,273.333333333333
31211,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 356","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Busambatia",0.47,33.450001,1210,"Sorghum","bicolor","(L.) Moench","bicolor",17054,TRUE,"TRAIN",697,222.333333333333,163.5,280.666666666667,694,219.833333333333,163.166666666667,276.166666666667,705,217.5,162.333333333333,272.333333333333,682,215.833333333333,160.833333333333,270.666666666667,617,215.666666666667,159.833333333333,271.5,639,216.166666666667,158.833333333333,273.333333333333,667,217.166666666667,158.5,275.666666666667,670,219.666666666667,158.833333333333,280.166666666667,659,222,159.666666666667,284,682,223.666666666667,161.166666666667,285.666666666667,747,223.833333333333,162.166666666667,284.833333333333,725,223.333333333333,163.166666666667,283,682,681.791237774066,747,617,219.75,216.876524628343,223.833333333333,215.666666666667,161,159.472092285154,163.5,158.5,278.166666666667,282.873413193144,285.666666666667,270.666666666667
40461,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 270","","Namatera",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/15/1993","UGA","Masaka","Kabonera",0.47,30.16,1050,"Sorghum","bicolor","(L.) Moench","bicolor",17056,TRUE,"TRAIN",601,165.666666666667,112.833333333333,229.333333333333,603,164.5,113.166666666667,226.833333333333,658,163.333333333333,114,223.833333333333,687,162.5,114.333333333333,222.166666666667,697,161.5,113.166666666667,221.333333333333,725,160.833333333333,111.833333333333,221.166666666667,736,160.833333333333,111.5,221.166666666667,734,162,111.166666666667,223.666666666667,679,163.166666666667,110.333333333333,226.666666666667,650,164,110,228.333333333333,640,165,111.166666666667,229.166666666667,612,165.666666666667,112.5,229.333333333333,668.5,668.790185326772,736,601,163.25,163.260359791543,165.666666666667,160.833333333333,112.166666666667,111.740127049927,114.333333333333,110,225.25,222.215984037446,229.333333333333,221.166666666667
39910,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 167","","Kajwengo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/25/1993","UGA","Kiboga","Kayunga",0.47,31.68,1110,"Sorghum","bicolor","(L.) Moench","bicolor",17058,TRUE,"TRAIN",442,221.666666666667,166,276.5,443,219,164.5,272.5,467,216.333333333333,162.833333333333,268.666666666667,472,214.5,161.166666666667,266.666666666667,474,214,160.333333333333,266.666666666667,512,214.5,160,267.666666666667,538,215.333333333333,160.166666666667,269.333333333333,537,218,161.666666666667,273.333333333333,513,220.666666666667,163.333333333333,277.166666666667,508,222.5,165,279.166666666667,506,223,165.833333333333,279.166666666667,468,222.5,166.166666666667,278.166666666667,490,468.928392607064,538,442,218.5,215.353080588405,223,214,163.083333333333,165.152723807623,166.166666666667,160,272.916666666667,268.423312652786,279.166666666667,266.666666666667
31461,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 618","Mpwera",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Karugutu 1NW",0.48,30.15,1200,"Sorghum","bicolor","(L.) Moench","bicolor",17061,TRUE,"TRAIN",601,165.666666666667,112.833333333333,229.333333333333,603,164.5,113.166666666667,226.833333333333,658,163.333333333333,114,223.833333333333,687,162.5,114.333333333333,222.166666666667,697,161.5,113.166666666667,221.333333333333,725,160.833333333333,111.833333333333,221.166666666667,736,160.833333333333,111.5,221.166666666667,734,162,111.166666666667,223.666666666667,679,163.166666666667,110.333333333333,226.666666666667,650,164,110,228.333333333333,640,165,111.166666666667,229.166666666667,612,165.666666666667,112.5,229.333333333333,668.5,668.790185326772,736,601,163.25,163.260359791543,165.666666666667,160.833333333333,112.166666666667,111.740127049927,114.333333333333,110,225.25,222.215984037446,229.333333333333,221.166666666667
31435,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 591","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Kyegegwa 3W",0.48,31.040001,1500,"Sorghum","bicolor","(L.) Moench","bicolor",17068,TRUE,"TRAIN",449,216.666666666667,160.166666666667,272.666666666667,458,214.333333333333,159,269.166666666667,509,211.833333333333,157.666666666667,265.333333333333,536,209.833333333333,156.166666666667,263,545,209.166666666667,155.333333333333,262.5,576,209.5,155.333333333333,263.166666666667,592,210,155.5,264,583,212.333333333333,156.666666666667,267.5,532,214.833333333333,158,271.333333333333,505,216.833333333333,159.5,273.666666666667,496,217.5,160.333333333333,274.166666666667,465,217.166666666667,160.333333333333,273.5,520.5,520.794647092533,592,449,213.333333333333,216.261743616657,217.5,209.166666666667,157.833333333333,156.098698715067,160.333333333333,155.333333333333,268.333333333333,264.101971424624,274.166666666667,262.5
39863,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 52","","Katambindo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/22/1993","UGA","Mbarara","Kigarama",0.49,30.379999,1240,"Sorghum","bicolor","(L.) Moench","bicolor",17069,TRUE,"TRAIN",499,218.166666666667,156.666666666667,279.666666666667,513,216.833333333333,156.5,277.166666666667,559,215.333333333333,156.333333333333,274.333333333333,597,214.166666666667,155.333333333333,273.166666666667,604,213.166666666667,153.833333333333,272.5,634,212.5,152.833333333333,272,645,212.5,152.333333333333,272.333333333333,631,213.833333333333,152.5,274.833333333333,585,215.333333333333,152.666666666667,277.666666666667,547,216.5,153.666666666667,278.833333333333,540,217.5,155.166666666667,279.5,510,218.166666666667,156.166666666667,280,572,539.071249535807,645,499,215.333333333333,216.847435944906,218.166666666667,212.5,154.5,152.974293701158,156.666666666667,152.333333333333,276,273.227518621795,280,272
40375,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 53","","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/08/1993","UGA","Jinja","Kaikira",0.5,33.279999,1090,"Sorghum","bicolor","(L.) Moench","bicolor",17070,TRUE,"TRAIN",695,225.166666666667,167,282.833333333333,697,222.833333333333,166.5,278.5,695,220.666666666667,165.666666666667,275,666,218.833333333333,163.833333333333,273.333333333333,598,218.5,162.5,274,607,219,161.5,276,631,220,161.166666666667,278.166666666667,629,222.333333333333,161.666666666667,282.5,631,224.5,162.5,286,660,226.333333333333,164.333333333333,287.666666666667,728,226.666666666667,165.666666666667,287,719,226.166666666667,166.666666666667,285,663,693.836677729375,728,598,222.583333333333,225.310653264740,226.666666666667,218.5,164.083333333333,165.977088688171,167,161.166666666667,280.5,276.065642341042,287.666666666667,273.333333333333
31505,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 662","Namatera",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Kakuto",0.5,31.280001,1340,"Sorghum","bicolor","(L.) Moench","bicolor",17072,TRUE,"TEST",442,219.333333333333,163.666666666667,274.166666666667,449,217,162.5,270.666666666667,490,214.333333333333,161,266.666666666667,513,212.333333333333,159.5,264.5,518,211.833333333333,158.833333333333,264.333333333333,549,212.333333333333,158.833333333333,265.166666666667,568,212.833333333333,159,265.833333333333,561,215.166666666667,160.166666666667,269.333333333333,520,217.833333333333,161.666666666667,273.333333333333,497,219.833333333333,163.166666666667,275.5,492,220.333333333333,163.833333333333,275.666666666667,461,219.833333333333,163.833333333333,274.833333333333,505,505.230036182607,568,442,216.083333333333,213.101651968223,220.333333333333,211.833333333333,161.333333333333,159.515339714187,163.833333333333,158.833333333333,270,265.800335740361,275.666666666667,264.333333333333
39864,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 53","","Kajagare",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/22/1993","UGA","Mbarara","Kibwera",0.53,30.709999,1270,"Sorghum","bicolor","(L.) Moench","bicolor",17074,TRUE,"TRAIN",523,214.666666666667,157.333333333333,276.333333333333,547,213,157,273.166666666667,616,211,156.666666666667,269.666666666667,649,209.333333333333,155.333333333333,267.666666666667,662,208.333333333333,154,266.833333333333,683,208,153.166666666667,267,685,208.333333333333,153,267.666666666667,661,210,153.333333333333,270.833333333333,592,212,153.666666666667,274.333333333333,559,213.666666666667,155,276.333333333333,546,214.666666666667,156.333333333333,277.166666666667,525,215,157.166666666667,277,604,548.218432348177,685,523,211.5,209.195910048618,215,208,155.166666666667,156.704201811197,157.333333333333,153,272,268.209365892934,277.166666666667,266.833333333333
40009,"ICRISATSOSORGHUM","ICRISAT-MISN-201","GSO 355","","Namunsagala",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","02/04/1993","UGA","Jinja","Mutayi; Kagoma",0.55,33.209999,1130,"Sorghum","bicolor","(L.) Moench","bicolor",17077,TRUE,"TRAIN",638,225.666666666667,168,285.833333333333,660,223.333333333333,167.666666666667,281,694,221.166666666667,167.166666666667,277.166666666667,692,219.5,165.666666666667,275.5,632,219.333333333333,164.333333333333,276.333333333333,623,219.666666666667,163.166666666667,278.166666666667,633,220.833333333333,162.666666666667,280.5,611,223.166666666667,163,285.333333333333,577,225.333333333333,163.5,289.166666666667,579,227,165,290.833333333333,639,227.166666666667,166.333333333333,290,648,226.833333333333,167.5,288.166666666667,635.5,635.688845540521,694,577,223.25,220.523641097158,227.166666666667,219.333333333333,165.333333333333,167.039519624691,168,162.666666666667,283.166666666667,278.270946068164,290.833333333333,275.5
31227,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 372","Mafumo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Namandwa",0.55,33.150002,1240,"Sorghum","bicolor","(L.) Moench","bicolor",17079,TRUE,"TRAIN",644,226.5,167.833333333333,284.666666666667,659,224,167.5,280,684,221.666666666667,166.833333333333,276,681,220,165.166666666667,274.166666666667,622,219.666666666667,163.833333333333,275,616,220,162.666666666667,277,628,221,162.333333333333,279.5,613,223.5,162.666666666667,284.166666666667,588,225.833333333333,163.333333333333,288.166666666667,591,227.5,165,290,650,227.833333333333,166.333333333333,289.166666666667,656,227.5,167.5,287.166666666667,636,636.193485446314,684,588,223.75,220.874142710682,227.833333333333,219.666666666667,165.083333333333,163.259425227945,167.833333333333,162.333333333333,282.083333333333,277.189705123463,290,274.166666666667
31226,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 371","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Kaliro 1W",0.56,33.299999,1190,"Sorghum","bicolor","(L.) Moench","bicolor",17080,TRUE,"TRAIN",638,225.666666666667,168,285.833333333333,660,223.333333333333,167.666666666667,281,694,221.166666666667,167.166666666667,277.166666666667,692,219.5,165.666666666667,275.5,632,219.333333333333,164.333333333333,276.333333333333,623,219.666666666667,163.166666666667,278.166666666667,633,220.833333333333,162.666666666667,280.5,611,223.166666666667,163,285.333333333333,577,225.333333333333,163.5,289.166666666667,579,227,165,290.833333333333,639,227.166666666667,166.333333333333,290,648,226.833333333333,167.5,288.166666666667,635.5,635.688845540521,694,577,223.25,220.523641097158,227.166666666667,219.333333333333,165.333333333333,167.039519624691,168,162.666666666667,283.166666666667,278.270946068164,290.833333333333,275.5
39897,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 148","","Kakira kambogo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/24/1993","UGA","Mubende","Bakijulula",0.58,31.370001,1260,"Sorghum","bicolor","(L.) Moench","bicolor",17081,TRUE,"TEST",477,220.166666666667,165.666666666667,274.666666666667,492,217.5,164.333333333333,270.5,541,214.666666666667,163.166666666667,266.333333333333,568,212.333333333333,161.333333333333,263.5,572,211.833333333333,160.666666666667,263.166666666667,604,212.5,160.833333333333,264.333333333333,621,213,160.833333333333,265.5,606,215.666666666667,162.166666666667,269.666666666667,557,218.5,163.333333333333,273.833333333333,530,220.833333333333,165.166666666667,276.666666666667,526,221.333333333333,165.833333333333,277,494,220.666666666667,165.666666666667,275.833333333333,549,549.289628458733,621,477,216.583333333333,213.306922932018,221.333333333333,211.833333333333,163.25,161.419609644953,165.833333333333,160.666666666667,270.083333333333,265.240646645115,277,263.166666666667
39870,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 64","","Kajagare",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/22/1993","UGA","Mbarara","Kafunzho",0.58,30.58,1350,"Sorghum","bicolor","(L.) Moench","bicolor",17084,TRUE,"TEST",521,209.666666666667,149.833333333333,271,543,208.166666666667,149.833333333333,268,614,206.5,149.666666666667,264.333333333333,664,205,148.666666666667,262.333333333333,691,203.833333333333,147.333333333333,261.5,721,203.333333333333,146.333333333333,261.333333333333,726,203.666666666667,146,262.166666666667,704,205.166666666667,146,265.166666666667,633,206.833333333333,146.166666666667,268.833333333333,583,208.333333333333,147.166666666667,270.833333333333,556,209.5,148.5,271.666666666667,526,210,149.5,271.833333333333,623.5,558.432115901005,726,521,206.666666666667,208.613377663986,210,203.333333333333,147.916666666667,146.492440571651,149.833333333333,146,266.583333333333,262.79188946711,271.833333333333,261.333333333333
39904,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 157","","Kahini",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/25/1993","UGA","Mubende","Makonzi",0.58,31.83,1220,"Sorghum","bicolor","(L.) Moench","bicolor",17089,TRUE,"TRAIN",438,218.333333333333,162.833333333333,274.166666666667,451,215.5,161.666666666667,269.833333333333,491,212.666666666667,160.166666666667,265.333333333333,503,210.666666666667,158.5,262.666666666667,506,210.166666666667,157.666666666667,262.5,538,210.666666666667,157.5,264,556,211.666666666667,157.833333333333,265.833333333333,543,214.5,159,270.166666666667,503,217.333333333333,160.5,274.666666666667,491,219.333333333333,162.166666666667,277.333333333333,488,219.833333333333,163,277.5,456,219.333333333333,163.166666666667,276,497,497.197020542959,556,438,215,211.660955800793,219.833333333333,210.166666666667,160.333333333333,158.404323500444,163.166666666667,157.5,270,264.900556183754,277.5,262.5
40000,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGO 337","","Muwemba",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","02/01/1993","UGA","","Namaliga; Luwero",0.58,32.549999,1200,"Sorghum","bicolor","(L.) Moench","bicolor",17092,TRUE,"TRAIN",592,218.5,159.5,276.166666666667,605,216.333333333333,159.333333333333,271.666666666667,636,214.333333333333,159,268.166666666667,629,212.666666666667,157.5,266.333333333333,611,212.5,156.5,267,629,212.833333333333,155.5,268.833333333333,645,213.666666666667,155.166666666667,270.5,632,215.833333333333,155.333333333333,275,601,217.833333333333,155.666666666667,278.5,608,219.5,157.166666666667,280.333333333333,626,219.666666666667,158.166666666667,279.666666666667,608,219.333333333333,159.166666666667,277.833333333333,618.5,629.875866919369,645,592,216.083333333333,218.612373193639,219.666666666667,212.5,157.333333333333,155.838210695491,159.5,155.166666666667,273.333333333333,277.788752801953,280.333333333333,266.333333333333
31201,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 346","Omubere",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Butalya, 1.5 Km from Busolwe",0.59,33.09,1230,"Sorghum","bicolor","(L.) Moench","bicolor",17093,TRUE,"TRAIN",644,226.5,167.833333333333,284.666666666667,659,224,167.5,280,684,221.666666666667,166.833333333333,276,681,220,165.166666666667,274.166666666667,622,219.666666666667,163.833333333333,275,616,220,162.666666666667,277,628,221,162.333333333333,279.5,613,223.5,162.666666666667,284.166666666667,588,225.833333333333,163.333333333333,288.166666666667,591,227.5,165,290,650,227.833333333333,166.333333333333,289.166666666667,656,227.5,167.5,287.166666666667,636,636.193485446314,684,588,223.75,220.874142710682,227.833333333333,219.666666666667,165.083333333333,163.259425227945,167.833333333333,162.333333333333,282.083333333333,277.189705123463,290,274.166666666667
40384,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 72","","Mutamatama",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/08/1993","UGA","Iganga","Busowa",0.6,33.689999,1020,"Sorghum","bicolor","(L.) Moench","bicolor",17096,TRUE,"TRAIN",703,231.166666666667,170.666666666667,291.333333333333,726,228.5,170.5,285.833333333333,773,225.5,169.5,280.833333333333,769,223.166666666667,167.666666666667,278,687,222.666666666667,166.166666666667,278.5,658,223,165,280.166666666667,665,224.166666666667,164.666666666667,282.666666666667,642,226.833333333333,164.833333333333,288.166666666667,595,229.833333333333,165.833333333333,293.166666666667,599,232.166666666667,167.666666666667,296,681,232.666666666667,169.166666666667,295.5,710,232.333333333333,170.333333333333,293.833333333333,684,684.31809887459,773,595,227.666666666667,231.138149639786,232.666666666667,222.666666666667,167.666666666667,165.651294999506,170.666666666667,164.666666666667,287,292.984597752232,296,278
40389,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 81","","Mwanamuledo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/08/1993","UGA","Iganga","Bugosela",0.62,33.470001,1020,"Sorghum","bicolor","(L.) Moench","bicolor",17098,TRUE,"TEST",647,226,167.666666666667,286.166666666667,671,223.5,167.333333333333,281.166666666667,719,221.166666666667,166.666666666667,277,712,219.333333333333,165,275,652,219,163.833333333333,275.666666666667,634,219.5,162.666666666667,277.666666666667,641,220.666666666667,162.333333333333,280.333333333333,617,223.166666666667,162.666666666667,285.333333333333,569,225.5,163.333333333333,289.5,576,227.333333333333,165,291.5,636,227.666666666667,166.166666666667,290.833333333333,654,227.166666666667,167.333333333333,288.833333333333,644,643.784861938679,719,569,223.333333333333,220.393902074929,227.666666666667,219,165,163.284850129654,167.666666666667,162.333333333333,283.25,277.966298868864,291.5,275
40377,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 59","","Mutamatama",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/08/1993","UGA","Iganga","Busegi",0.62,33.490002,1070,"Sorghum","bicolor","(L.) Moench","bicolor",17099,TRUE,"TRAIN",647,226,167.666666666667,286.166666666667,671,223.5,167.333333333333,281.166666666667,719,221.166666666667,166.666666666667,277,712,219.333333333333,165,275,652,219,163.833333333333,275.666666666667,634,219.5,162.666666666667,277.666666666667,641,220.666666666667,162.333333333333,280.333333333333,617,223.166666666667,162.666666666667,285.333333333333,569,225.5,163.333333333333,289.5,576,227.333333333333,165,291.5,636,227.666666666667,166.166666666667,290.833333333333,654,227.166666666667,167.333333333333,288.833333333333,644,643.784861938679,719,569,223.333333333333,220.393902074929,227.666666666667,219,165,163.284850129654,167.666666666667,162.333333333333,283.25,277.966298868864,291.5,275
40386,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 76","","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/08/1993","UGA","Iganga","Nwandhuki",0.62,33.459999,1030,"Sorghum","bicolor","(L.) Moench","bicolor",17101,TRUE,"TEST",647,226,167.666666666667,286.166666666667,671,223.5,167.333333333333,281.166666666667,719,221.166666666667,166.666666666667,277,712,219.333333333333,165,275,652,219,163.833333333333,275.666666666667,634,219.5,162.666666666667,277.666666666667,641,220.666666666667,162.333333333333,280.333333333333,617,223.166666666667,162.666666666667,285.333333333333,569,225.5,163.333333333333,289.5,576,227.333333333333,165,291.5,636,227.666666666667,166.166666666667,290.833333333333,654,227.166666666667,167.333333333333,288.833333333333,644,643.784861938679,719,569,223.333333333333,220.393902074929,227.666666666667,219,165,163.284850129654,167.666666666667,162.333333333333,283.25,277.966298868864,291.5,275
