"GS","VARIABLE","TYPE","TEST.AV.SUIT","TEST.SD.SUIT","TEST.MAX.SUIT","TEST.MIN.SUIT","TEST.OMISSION.RATE","TEST.ERROR","TEST.ERR.DIST","TEST.MXE","TEST.SLOPE","TRAIN.AV.SUIT","TRAIN.SD.SUIT","TRAIN.MAX.SUIT","TRAIN.MIN.SUIT","TRAIN.OMISSION.RATE","TRAIN.ERROR","TRAIN.ERR.DIST","TRAIN.MXE","TRAIN.SLOPE"
"12","tmean","_suitability",78.2171651495449,38.3215006661708,100,0,0.171651495448635,0.440581392695012,0.6,0.92044791974554,0.00261595077240881,78.8676470588235,37.5076733875655,100,0,0.159150326797386,0.430458146265435,0.7,0.924380220254877,0.00295057812108090
"12","tmin","_psuitability",98.22366710013,9.21682743079382,100,0,0.00390117035110533,0.0938055427144536,0.6,0.399792054476653,0.00366624405572739,98.2771241830065,8.4978892576246,100,0,0.00065359477124183,0.0866941886918678,0.7,0.406997083438806,0.00403171583980077
"12","tmin","_tsuitability",24.0871261378414,40.3035222972968,100,0,0.711313394018205,0.85936174035166,0.166666666666667,0.867018599668911,0.00178648987848959,24.9669934640523,41.0601487783295,100,0,0.704248366013072,0.855297429442213,0.133333333333333,0.876035563232747,0.00171108379709161
"12","tmin","_suitability",23.1547464239272,38.9173902252879,100,0,0.711313394018205,0.861265739247812,0.6,0.867018599668911,0.00284467729956242,23.9866013071895,39.6465276682205,100,0,0.704248366013072,0.857284682088623,0.666666666666667,0.876035563232747,0.00272198173195555
"12","tmax","_psuitability",98.22366710013,9.21682743079382,100,0,0.00390117035110533,0.0938055427144536,0.6,0.399792054476653,0.00366624405572739,98.2771241830065,8.4978892576246,100,0,0.00065359477124183,0.0866941886918678,0.7,0.406997083438806,0.00403171583980077
"12","tmax","_tsuitability",53.8205461638492,42.9809677383159,100,0,0.375812743823147,0.630674500116763,0.633333333333333,0.999998780190571,0.00395251139165719,52.0869281045752,43.4714565080703,100,0,0.397385620915033,0.64690126126795,0.633333333333333,0.999969184815397,0.00376987927059402
"12","tmax","_suitability",53.148244473342,42.9683613638491,100,0,0.379713914174252,0.635528613821357,0.633333333333333,0.999989021690386,0.00398544864129323,51.5539215686275,43.3985163377069,100,0,0.398366013071895,0.650372065459005,0.666666666666667,0.999988906584093,0.00384263904968472
"MEAN","tmean","_psuitability",99.6124837451235,5.43145259452012,100,0,0.00260078023407022,0.0544173536154815,0.1,0.0747843376051104,0.000491965708455627,99.5686274509804,5.44023332995072,100,0,0.00196078431372549,0.0545642273102147,0.466666666666667,0.100530877737835,0.000808776282448155
"MEAN","tmean","_tsuitability",78.557867360208,38.6508421322131,100,0,0.170351105331599,0.441781621732265,0.4,0.87204062845075,0.00215690201257536,79.028431372549,38.1348089926305,100,0,0.163071895424837,0.435154581504,0.566666666666667,0.868552328153226,0.00229236578069729
"MEAN","tmean","_suitability",78.442132639792,38.6322753885391,100,0,0.170351105331599,0.442182493555865,0.433333333333333,0.87695657433391,0.00220655803159718,78.9287581699346,38.1448027763036,100,0,0.163398692810458,0.435723273697688,0.633333333333333,0.874805077197173,0.00234774157414405
"MEAN","tmin","_psuitability",99.6124837451235,5.43145259452012,100,0,0.00260078023407022,0.0544173536154815,0.1,0.0747843376051104,0.000491965708455627,99.5686274509804,5.44023332995072,100,0,0.00196078431372549,0.0545642273102147,0.466666666666667,0.100530877737835,0.000808776282448155
"MEAN","tmin","_tsuitability",23.3940182054616,39.1681008018201,100,0,0.69960988296489,0.860268654925654,0.166666666666667,0.8817672526919,0.00234594253011309,24.2882352941176,39.764605572242,100,0,0.688235294117647,0.855159542504938,0.166666666666667,0.895200016825302,0.00237032651921088
"MEAN","tmin","_suitability",23.3940182054616,39.1681008018201,100,0,0.69960988296489,0.860268654925654,0.166666666666667,0.8817672526919,0.00234594253011309,24.2725490196078,39.7421185926384,100,0,0.688235294117647,0.855193935120372,0.2,0.895200016825302,0.00238536739535482
"MEAN","tmax","_psuitability",99.6124837451235,5.43145259452012,100,0,0.00260078023407022,0.0544173536154815,0.1,0.0747843376051104,0.000491965708455627,99.5686274509804,5.44023332995072,100,0,0.00196078431372549,0.0545642273102147,0.466666666666667,0.100530877737835,0.000808776282448155
"MEAN","tmax","_tsuitability",63.1599479843953,44.4917965050557,100,0,0.322496749024707,0.577419712217393,0.633333333333333,0.999989021690386,0.000938515948303716,60.6614379084967,45.0484220596729,100,0,0.346078431372549,0.59801501718963,0.633333333333333,0.99991094291806,0.000700949776047043
"MEAN","tmax","_suitability",62.7724317295189,44.5020361126043,100,0,0.325097529258778,0.579978251688569,0.633333333333333,0.999969504558,0.000910409836278508,60.2571895424837,45.0175099122798,100,0,0.348039215686274,0.600450239567009,0.666666666666667,0.999988906584093,0.000707811774532353
"MODE","tmean","_psuitability",99.6892067620286,4.84589608588159,100,0,0.00130039011703511,0.0485270693833749,0.111111111111111,0.0565858671637136,0.000426711004191448,99.7954248366013,4.22882340034767,100,0,0.00130718954248366,0.0423307857809963,0.2,0.0395884087317932,0.000254361458380181
"MODE","tmean","_tsuitability",81.3758127438231,35.862374195874,100,0,0.136540962288687,0.403893276663131,0.3,0.842154201128433,0.00269743922310781,83.2503267973856,33.8475817986545,100,0,0.115032679738562,0.377602429509189,0.466666666666667,0.833282834446303,0.00321586846904424
"MODE","tmean","_suitability",81.3042912873862,35.8442230759022,100,0,0.136540962288687,0.40406275504308,0.333333333333333,0.847682933842317,0.00275328500809654,83.206862745098,33.8820428306116,100,0,0.115032679738562,0.378104102620298,0.466666666666667,0.836640741941167,0.00324978672656813
"MODE","tmin","_psuitability",99.6892067620286,4.84589608588159,100,0,0.00130039011703511,0.0485270693833749,0.111111111111111,0.0565858671637136,0.000426711004191448,99.7954248366013,4.22882340034767,100,0,0.00130718954248366,0.0423307857809963,0.2,0.0395884087317932,0.000254361458380181
"MODE","tmin","_tsuitability",26.0234070221066,40.4717554976873,100,0,0.663198959687906,0.843111458277803,0.233333333333333,0.921724574296241,0.00248185665372432,26.9986928104575,41.0119940149201,100,0,0.65,0.83729474121132,0.233333333333333,0.93406805537549,0.00252099563134763
"MODE","tmin","_suitability",26.0234070221066,40.4717554976873,100,0,0.663198959687906,0.843111458277803,0.233333333333333,0.921724574296241,0.00248185665372432,26.9986928104575,41.0119940149201,100,0,0.65,0.83729474121132,0.233333333333333,0.93406805537549,0.00252099563134763
"MODE","tmax","_psuitability",99.6892067620286,4.84589608588159,100,0,0.00130039011703511,0.0485270693833749,0.111111111111111,0.0565858671637136,0.000426711004191448,99.7954248366013,4.22882340034767,100,0,0.00130718954248366,0.0423307857809963,0.2,0.0395884087317932,0.000254361458380181
"MODE","tmax","_tsuitability",68.3420026007802,45.2737198034195,100,0,0.299089726918075,0.552202234867315,0.366666666666667,0.949132168359964,0.000696533615307489,66.947385620915,45.5298921422486,100,0,0.308823529411765,0.562562792428398,0.533333333333333,0.96841114765577,0.000773741346222836
"MODE","tmax","_suitability",68.0442132639792,45.3231811656606,100,0,0.300390117035111,0.55431866354492,0.433333333333333,0.953106435531704,0.000720597806462667,66.7843137254902,45.6012022427256,100,0,0.310130718954248,0.564098563677026,0.633333333333333,0.969792047217219,0.000772401554462025
"MAX","tmean","_psuitability",98.107932379714,9.23647953404984,100,0,0.00260078023407022,0.0942239536743912,0.533333333333333,0.347056311961058,0.00324218767164701,97.3539215686275,11.3184708013870,100,0,0.00294117647058824,0.116218607399514,0.7,0.412685307404339,0.00387590737474382
"MAX","tmean","_tsuitability",85.7841352405722,33.2827252499704,100,0,0.11703511053316,0.361716756182944,0.566666666666667,0.730172925408005,0.00211510125031794,86.690522875817,32.4292471744141,100,0,0.114379084967320,0.350493163294721,0.6,0.71268285077766,0.002017150863999
"MAX","tmean","_suitability",84.3211963589077,33.6044249415192,100,0,0.118335500650195,0.37062295991145,0.633333333333333,0.82092221569896,0.00299358488913028,84.3699346405229,33.1387527175171,100,0,0.115686274509804,0.366349149509597,0.7,0.835206378385815,0.00321589530955186
"MAX","tmin","_psuitability",98.107932379714,9.23647953404984,100,0,0.00260078023407022,0.0942239536743912,0.533333333333333,0.347056311961058,0.00324218767164701,97.3539215686275,11.3184708013870,100,0,0.00294117647058824,0.116218607399514,0.7,0.412685307404339,0.00387590737474382
"MAX","tmin","_tsuitability",38.8270481144343,45.6625130799897,100,0,0.53185955786736,0.76318305439282,0.233333333333333,0.997069253304014,0.0010102702434071,40.5107843137255,45.9546183895561,100,0,0.505882352941176,0.751671709908737,0.333333333333333,0.999900157209488,0.000898608748946382
"MAX","tmin","_suitability",38.4473342002601,45.3106481954239,100,0,0.53185955786736,0.76414106909133,0.466666666666667,0.997069253304014,0.00122969284361138,39.8235294117647,45.4294415925801,100,0,0.505882352941176,0.753947433198193,0.6,0.999900157209488,0.00111884750190383
"MAX","tmax","_psuitability",98.107932379714,9.23647953404984,100,0,0.00260078023407022,0.0942239536743912,0.533333333333333,0.347056311961058,0.00324218767164701,97.3539215686275,11.3184708013870,100,0,0.00294117647058824,0.116218607399514,0.7,0.412685307404339,0.00387590737474382
"MAX","tmax","_tsuitability",51.3654096228869,41.26622660479,100,0,0.375812743823147,0.637652758413303,0.633333333333333,0.999998780190571,0.00531803196153271,49.7960784313725,41.8087644661429,100,0,0.397385620915033,0.653286713022517,0.633333333333333,0.999969184815397,0.00502719215020753
"MAX","tmax","_suitability",50.0975292587776,40.5489943698771,100,0,0.377113133940182,0.642832746662812,0.666666666666667,0.999969504558,0.00610902570860471,48.1307189542484,41.0068114499932,100,0,0.400326797385621,0.661168009854456,0.7,0.99993066521756,0.00586349709872850
"MIN","tmean","_psuitability",93.001300390117,18.8185205862943,100,0,0.00780234070221066,0.200663399103877,0.666666666666667,0.714585864837002,0.00655295416395533,92.9732026143791,18.7815838608583,100,0,0.0065359477124183,0.200501495438819,0.7,0.708662004052857,0.00658413736921743
"MIN","tmean","_tsuitability",63.2678803641092,43.5969169495562,100,0,0.250975292587776,0.569865610511999,0.133333333333333,0.999354624754116,0.00188418539775889,66.1045751633987,42.9131745257138,100,0,0.232352941176471,0.546794162559505,0.4,0.993511420166107,0.00213556472906681
"MIN","tmean","_suitability",57.1209362808843,42.0966731063422,100,0,0.257477243172952,0.600702882618317,0.666666666666667,0.999998780190571,0.00178871912744940,59.602614379085,41.7364776451713,100,0,0.238562091503268,0.580802296129709,0.7,0.999836982693936,0.00209288972545987
"MIN","tmin","_psuitability",93.001300390117,18.8185205862943,100,0,0.00780234070221066,0.200663399103877,0.666666666666667,0.714585864837002,0.00655295416395533,92.9732026143791,18.7815838608583,100,0,0.0065359477124183,0.200501495438819,0.7,0.708662004052857,0.00658413736921743
"MIN","tmin","_tsuitability",13.8582574772432,31.5659352516891,100,0,0.799739921976593,0.917361016923333,0.233333333333333,0.722447946080975,0.0028978818010265,14.0722222222222,31.5865795884535,100,0,0.786601307189542,0.915476321607958,0.233333333333333,0.747929188536245,0.0031947194064928
"MIN","tmin","_suitability",11.6996098829649,28.3347183304942,100,0,0.801040312093628,0.92729559102475,0.633333333333333,0.719842585100923,0.00412954015101693,12.2065359477124,28.9705437605166,100,0,0.787908496732026,0.924484205247247,0.666666666666667,0.745461597622782,0.00426974382550892
"MIN","tmax","_psuitability",93.001300390117,18.8185205862943,100,0,0.00780234070221066,0.200663399103877,0.666666666666667,0.714585864837002,0.00655295416395533,92.9732026143791,18.7815838608583,100,0,0.0065359477124183,0.200501495438819,0.7,0.708662004052857,0.00658413736921743
"MIN","tmax","_tsuitability",63.9830949284785,45.5944358275193,100,0,0.299089726918075,0.58080691369964,0.266666666666667,0.991580343210875,0.00112530305824598,61.9169934640523,46.273745629671,100,0,0.321241830065360,0.599239114494264,0.466666666666667,0.995849556660248,0.000910330945641507
"MIN","tmax","_suitability",61.7451235370611,45.2057225275299,100,0,0.305591677503251,0.591974281590864,0.633333333333333,0.999969504558,0.00113081217935382,59.7052287581699,45.734920366624,100,0,0.326470588235294,0.609480760472077,0.7,0.99999506959995,0.00089611509257952
