ID VARIABLE	VARIABLE	ID ESTACION	ESTACION
0260&sid	Evaporaci髇	0015085050&sid	TOROMANA
9000&sid	voltaje acumulador	0015085050&sid	TOROMANA
0027&sid	Humedad aire 2 m	0016015110&sid	UNIV FRANCISCO DE PAULA
0068&sid	Temp Aire 2 m	0016015110&sid	UNIV FRANCISCO DE PAULA
0069&sid	Temp Max Aire 2 m	0016015110&sid	UNIV FRANCISCO DE PAULA
0070&sid	Temp Min Aire 2 m	0016015110&sid	UNIV FRANCISCO DE PAULA
0103&sid	Velocidad Viento (10 min)	0016015110&sid	UNIV FRANCISCO DE PAULA
0104&sid	Direccion Viento (10min)	0016015110&sid	UNIV FRANCISCO DE PAULA
0105&sid	Vel Viento Max (1h)	0016015110&sid	UNIV FRANCISCO DE PAULA
0107&sid	Dir Vel Max (1h)	0016015110&sid	UNIV FRANCISCO DE PAULA
0108&sid	Temp Virtual (1h)	0016015110&sid	UNIV FRANCISCO DE PAULA
0109&sid	Temp Max Virtual	0016015110&sid	UNIV FRANCISCO DE PAULA
0110&sid	Temp Min Virtual	0016015110&sid	UNIV FRANCISCO DE PAULA
0239&sid	Radiacion Global	0016015110&sid	UNIV FRANCISCO DE PAULA
0240&sid	Precipitacion	0016015110&sid	UNIV FRANCISCO DE PAULA
0255&sid	Presi髇 Atmosferica (1h)	0016015110&sid	UNIV FRANCISCO DE PAULA
9000&sid	voltaje acumulador	0016015110&sid	UNIV FRANCISCO DE PAULA
0027&sid	Humedad aire 2 m	0016015120&sid	UNIV DE PAMPLONA
0030&sid	Humedad Aire 10 cm	0016015120&sid	UNIV DE PAMPLONA
0068&sid	Temp Aire 2 m	0016015120&sid	UNIV DE PAMPLONA
0069&sid	Temp Max Aire 2 m	0016015120&sid	UNIV DE PAMPLONA
0070&sid	Temp Min Aire 2 m	0016015120&sid	UNIV DE PAMPLONA
0075&sid	Temp Aire 10 cm	0016015120&sid	UNIV DE PAMPLONA
0076&sid	Temp Max Aire 10 cm	0016015120&sid	UNIV DE PAMPLONA
0077&sid	Temp Min Aire 10 cm	0016015120&sid	UNIV DE PAMPLONA
0103&sid	Velocidad Viento (10 min)	0016015120&sid	UNIV DE PAMPLONA
0104&sid	Direccion Viento (10min)	0016015120&sid	UNIV DE PAMPLONA
0105&sid	Vel Viento Max (1h)	0016015120&sid	UNIV DE PAMPLONA
0107&sid	Dir Vel Max (1h)	0016015120&sid	UNIV DE PAMPLONA
0108&sid	Temp Virtual (1h)	0016015120&sid	UNIV DE PAMPLONA
0109&sid	Temp Max Virtual	0016015120&sid	UNIV DE PAMPLONA
0110&sid	Temp Min Virtual	0016015120&sid	UNIV DE PAMPLONA
0237&sid	Radiacion Visible	0016015120&sid	UNIV DE PAMPLONA
0239&sid	Radiacion Global	0016015120&sid	UNIV DE PAMPLONA
0240&sid	Precipitacion	0016015120&sid	UNIV DE PAMPLONA
0260&sid	Evaporaci髇	0016015120&sid	UNIV DE PAMPLONA
0263&sid	Humedad Suelo 20 cm	0016015120&sid	UNIV DE PAMPLONA
0264&sid	Temp Suelo 20 cm	0016015120&sid	UNIV DE PAMPLONA
9000&sid	voltaje acumulador	0016015120&sid	UNIV DE PAMPLONA
0027&sid	Humedad aire 2 m	0016015130&sid	ALCALDIA DE HERRAN
0068&sid	Temp Aire 2 m	0016015130&sid	ALCALDIA DE HERRAN
0069&sid	Temp Max Aire 2 m	0016015130&sid	ALCALDIA DE HERRAN
0070&sid	Temp Min Aire 2 m	0016015130&sid	ALCALDIA DE HERRAN
0103&sid	Velocidad Viento (10 min)	0016015130&sid	ALCALDIA DE HERRAN
0104&sid	Direccion Viento (10min)	0016015130&sid	ALCALDIA DE HERRAN
0105&sid	Vel Viento Max (1h)	0016015130&sid	ALCALDIA DE HERRAN
0107&sid	Dir Vel Max (1h)	0016015130&sid	ALCALDIA DE HERRAN
0108&sid	Temp Virtual (1h)	0016015130&sid	ALCALDIA DE HERRAN
0109&sid	Temp Max Virtual	0016015130&sid	ALCALDIA DE HERRAN
0110&sid	Temp Min Virtual	0016015130&sid	ALCALDIA DE HERRAN
0239&sid	Radiacion Global	0016015130&sid	ALCALDIA DE HERRAN
0240&sid	Precipitacion	0016015130&sid	ALCALDIA DE HERRAN
0245&sid	Humedad del Suelo Corto	0016015130&sid	ALCALDIA DE HERRAN
0246&sid	Humedad Suelo Largo	0016015130&sid	ALCALDIA DE HERRAN
0310&sid	Precipitacion Acumulada Diaria	0016015130&sid	ALCALDIA DE HERRAN
9000&sid	Voltaje Acumulador	0016015130&sid	ALCALDIA DE HERRAN
0230&sid	Nivel Instantaneo	0016017020&sid	LA DON JUANA
0231&sid	Nivel Maximo	0016017020&sid	LA DON JUANA
0232&sid	Nivel Minimo	0016017020&sid	LA DON JUANA
0240&sid	precipitacion	0016017020&sid	LA DON JUANA
0310&sid	Precipitacion Acumulada Diaria	0016017020&sid	LA DON JUANA
9000&sid	voltaje acumulador	0016017020&sid	LA DON JUANA
0230&sid	Nivel Instantaneo	0016017030&sid	LA UCHEMA
0231&sid	Nivel Maximo	0016017030&sid	LA UCHEMA
0232&sid	Nivel Minimo	0016017030&sid	LA UCHEMA
0240&sid	precipitacion	0016017030&sid	LA UCHEMA
0310&sid	Precipitacion Acumulada Diaria	0016017030&sid	LA UCHEMA
9000&sid	voltaje acumulador	0016017030&sid	LA UCHEMA
0230&sid	Nivel Instantaneo	0016027300&sid	PTE CAPIRA
0231&sid	Nivel Maximo	0016027300&sid	PTE CAPIRA
0232&sid	Nivel Minimo	0016027300&sid	PTE CAPIRA
0240&sid	precipitacion	0016027300&sid	PTE CAPIRA
0310&sid	Precipitacion Acumulada Diaria	0016027300&sid	PTE CAPIRA
9000&sid	voltaje acumulador	0016027300&sid	PTE CAPIRA
0027&sid	Humedad aire 2 m	0016055120&sid	AGUAS DE LA VIRGEN
0068&sid	Temp Aire 2 m	0016055120&sid	AGUAS DE LA VIRGEN
0069&sid	Temp Max Aire 2 m	0016055120&sid	AGUAS DE LA VIRGEN
0070&sid	Temp Min Aire 2 m	0016055120&sid	AGUAS DE LA VIRGEN
0103&sid	Velocidad Viento (10 min)	0016055120&sid	AGUAS DE LA VIRGEN
0104&sid	Direccion Viento (10min)	0016055120&sid	AGUAS DE LA VIRGEN
0105&sid	Vel Viento Max (1h)	0016055120&sid	AGUAS DE LA VIRGEN
0107&sid	Dir Vel Max (1h)	0016055120&sid	AGUAS DE LA VIRGEN
0108&sid	Temp Virtual (1h)	0016055120&sid	AGUAS DE LA VIRGEN
0109&sid	Temp Max Virtual	0016055120&sid	AGUAS DE LA VIRGEN
0110&sid	Temp Min Virtual	0016055120&sid	AGUAS DE LA VIRGEN
0237&sid	Radiacion Visible	0016055120&sid	AGUAS DE LA VIRGEN
0240&sid	Precipitacion	0016055120&sid	AGUAS DE LA VIRGEN
0241&sid	Temp Suelo 10 cm	0016055120&sid	AGUAS DE LA VIRGEN
0242&sid	Temp Suelo 30 cm	0016055120&sid	AGUAS DE LA VIRGEN
0243&sid	Temp Suelo 50 cm	0016055120&sid	AGUAS DE LA VIRGEN
0245&sid	Humedad Suelo 10 cm	0016055120&sid	AGUAS DE LA VIRGEN
0246&sid	Humedad Suelo 30 cm	0016055120&sid	AGUAS DE LA VIRGEN
0247&sid	Humedad Suelo 50 cm	0016055120&sid	AGUAS DE LA VIRGEN
0255&sid	Presi髇 Atmosferica (1h)	0016055120&sid	AGUAS DE LA VIRGEN
0260&sid	Evaporaci髇	0016055120&sid	AGUAS DE LA VIRGEN
0310&sid	Precipitacion Acumulada Diaria	0016055120&sid	AGUAS DE LA VIRGEN
9000&sid	voltaje acumulador	0016055120&sid	AGUAS DE LA VIRGEN
0230&sid	Nivel instant醤eo	0016057030&sid	LA CABA袮
0231&sid	Nivel m醲imo	0016057030&sid	LA CABA袮
0232&sid	Nivel m韓imo	0016057030&sid	LA CABA袮
0240&sid	Precipitaci髇	0016057030&sid	LA CABA袮
0310&sid	Precipitaci髇 Acumulada Diaria	0016057030&sid	LA CABA袮
9000&sid	Voltaje acumulador	0016057030&sid	LA CABA袮
0027&sid	Humedad aire 2 m	0017017001&sid	JHONNY CAY
0068&sid	Temp Aire 2 m	0017017001&sid	JHONNY CAY
0103&sid	Velocidad viento (10 min)	0017017001&sid	JHONNY CAY
0104&sid	Direccion Viento (10min)	0017017001&sid	JHONNY CAY
0239&sid	Radiacion Global	0017017001&sid	JHONNY CAY
0240&sid	Precipitaci髇	0017017001&sid	JHONNY CAY
0255&sid	Presi髇 Atmosferica (1h)	0017017001&sid	JHONNY CAY
0400&sid	Clorofila	0017017001&sid	JHONNY CAY
0401&sid	Turbidez	0017017001&sid	JHONNY CAY
0402&sid	Oxigeno disuelto	0017017001&sid	JHONNY CAY
0403&sid	pH	0017017001&sid	JHONNY CAY
0404&sid	Temperatura del agua	0017017001&sid	JHONNY CAY
0405&sid	Conductividad	0017017001&sid	JHONNY CAY
0406&sid	Salinidad	0017017001&sid	JHONNY CAY
0407&sid	Nivel del mar	0017017001&sid	JHONNY CAY
9000&sid	voltaje acumulador	0017017001&sid	JHONNY CAY
0240&sid	Precipitaci髇	0017019010&sid	SAN ANDRES
0310&sid	Precipitacion Acumulada Diaria	0017019010&sid	SAN ANDRES
0407&sid	Nivel del Mar	0017019010&sid	SAN ANDRES
0408&sid	Nivel Mar m醲imo	0017019010&sid	SAN ANDRES
0409&sid	Nivel Mar m韓imo	0017019010&sid	SAN ANDRES
9000&sid	Voltaje Acumulador	0017019010&sid	SAN ANDRES
0027&sid	Humedad aire 2 m	0017035010&sid	SERRANILLA
0068&sid	Temp Aire 2 m	0017035010&sid	SERRANILLA
0069&sid	Temp Max Aire 2 m	0017035010&sid	SERRANILLA
0070&sid	Temp Min Aire 2 m	0017035010&sid	SERRANILLA
0103&sid	Velocidad Viento (10 min)	0017035010&sid	SERRANILLA
0104&sid	Direccion Viento (10min)	0017035010&sid	SERRANILLA
0105&sid	Vel Viento Max (1h)	0017035010&sid	SERRANILLA
0107&sid	Dir Vel Max (1h)	0017035010&sid	SERRANILLA
0108&sid	Temp Virtual (1h)	0017035010&sid	SERRANILLA
0109&sid	Temp Max Virtual	0017035010&sid	SERRANILLA
0110&sid	Temp Min Virtual	0017035010&sid	SERRANILLA
0239&sid	Radiacion Global	0017035010&sid	SERRANILLA
0240&sid	Precipitacion	0017035010&sid	SERRANILLA
0255&sid	Presi髇 Atmosferica (1h)	0017035010&sid	SERRANILLA
0310&sid	Precipitacion Acumulada Diaria	0017035010&sid	SERRANILLA
9000&sid	voltaje acumulador	0017035010&sid	SERRANILLA
0027&sid	Humedad aire 2 m	0021015040&sid	LA PRIMAVERA
0068&sid	Temp Aire 2 m	0021015040&sid	LA PRIMAVERA
0069&sid	Temp Max Aire 2 m	0021015040&sid	LA PRIMAVERA
0070&sid	Temp Min Aire 2 m	0021015040&sid	LA PRIMAVERA
0103&sid	Velocidad Viento (10 min)	0021015040&sid	LA PRIMAVERA
0104&sid	Direccion Viento (10min)	0021015040&sid	LA PRIMAVERA
0105&sid	Vel Viento Max (1h)	0021015040&sid	LA PRIMAVERA
0107&sid	Dir Vel Max (1h)	0021015040&sid	LA PRIMAVERA
0108&sid	Temp Virtual (1h)	0021015040&sid	LA PRIMAVERA
0109&sid	Temp Max Virtual	0021015040&sid	LA PRIMAVERA
0110&sid	Temp Min Virtual	0021015040&sid	LA PRIMAVERA
0239&sid	Radiacion Global	0021015040&sid	LA PRIMAVERA
0240&sid	Precipitacion	0021015040&sid	LA PRIMAVERA
0245&sid	Humedad Suelo corto	0021015040&sid	LA PRIMAVERA
0246&sid	Humedad Suelo largo	0021015040&sid	LA PRIMAVERA
0310&sid	Precipitacion Acumulada Diaria	0021015040&sid	LA PRIMAVERA
9000&sid	voltaje acumulador	0021015040&sid	LA PRIMAVERA
0027&sid	Humedad aire 2 m	0021015050&sid	PURACE
0068&sid	Temp Aire 2 m	0021015050&sid	PURACE
0069&sid	Temp Max Aire 2 m	0021015050&sid	PURACE
0070&sid	Temp Min Aire 2 m	0021015050&sid	PURACE
0103&sid	Velocidad Viento (10 min)	0021015050&sid	PURACE
0104&sid	Direccion Viento (10min)	0021015050&sid	PURACE
0105&sid	Vel Viento Max (1h)	0021015050&sid	PURACE
0107&sid	Dir Vel Max (1h)	0021015050&sid	PURACE
0108&sid	Temp Virtual (1h)	0021015050&sid	PURACE
0109&sid	Temp Max Virtual	0021015050&sid	PURACE
0110&sid	Temp Min Virtual	0021015050&sid	PURACE
0237&sid	Radiacion Visible	0021015050&sid	PURACE
0239&sid	Radiacion Global	0021015050&sid	PURACE
0240&sid	Precipitacion	0021015050&sid	PURACE
0241&sid	Temp Suelo 10 cm	0021015050&sid	PURACE
0242&sid	Temp Suelo 30 cm	0021015050&sid	PURACE
0243&sid	Temp Suelo 50 cm	0021015050&sid	PURACE
0245&sid	Humedad Suelo 10 cm	0021015050&sid	PURACE
0246&sid	Humedad Suelo 30 cm	0021015050&sid	PURACE
0247&sid	Humedad Suelo 50 cm	0021015050&sid	PURACE
0255&sid	Presi髇 Atmosferica (1h)	0021015050&sid	PURACE
0260&sid	Evaporaci髇	0021015050&sid	PURACE
9000&sid	voltaje acumulador	0021015050&sid	PURACE
0027&sid	Humedad aire 2 m	0021015060&sid	MARENGO
0030&sid	Humedad Aire 10 cm	0021015060&sid	MARENGO
0068&sid	Temp Aire 2 m	0021015060&sid	MARENGO
0069&sid	Temp Max Aire 2 m	0021015060&sid	MARENGO
0070&sid	Temp Min Aire 2 m	0021015060&sid	MARENGO
0075&sid	Temp Aire 10 cm	0021015060&sid	MARENGO
0076&sid	Temp Max Aire 10 cm	0021015060&sid	MARENGO
0077&sid	Temp Min Aire 10 cm	0021015060&sid	MARENGO
0103&sid	Velocidad Viento (10 min)	0021015060&sid	MARENGO
0104&sid	Direccion Viento (10min)	0021015060&sid	MARENGO
0105&sid	Vel Viento Max (1h)	0021015060&sid	MARENGO
0107&sid	Dir Vel Max (1h)	0021015060&sid	MARENGO
0108&sid	Temp Virtual (1h)	0021015060&sid	MARENGO
0109&sid	Temp Max Virtual	0021015060&sid	MARENGO
0110&sid	Temp Min Virtual	0021015060&sid	MARENGO
0237&sid	Radiacion Visible	0021015060&sid	MARENGO
0239&sid	Radiacion Global	0021015060&sid	MARENGO
0240&sid	Precipitacion	0021015060&sid	MARENGO
0260&sid	Evaporaci髇	0021015060&sid	MARENGO
0263&sid	Humedad Suelo 20 cm	0021015060&sid	MARENGO
0264&sid	Temp Suelo 20 cm	0021015060&sid	MARENGO
0310&sid	Precipitacion Acumulada Diaria	0021015060&sid	MARENGO
9000&sid	voltaje acumulador	0021015060&sid	MARENGO
0027&sid	Humedad aire 2 m	0021015070&sid	LOS GUACHAROS
0068&sid	Temp Aire 2 m	0021015070&sid	LOS GUACHAROS
0069&sid	Temp Max Aire 2 m	0021015070&sid	LOS GUACHAROS
0070&sid	Temp Min Aire 2 m	0021015070&sid	LOS GUACHAROS
0103&sid	Velocidad Viento (10 min)	0021015070&sid	LOS GUACHAROS
0104&sid	Direccion Viento (10min)	0021015070&sid	LOS GUACHAROS
0105&sid	Vel Viento Max (1h)	0021015070&sid	LOS GUACHAROS
0107&sid	Dir Vel Max (1h)	0021015070&sid	LOS GUACHAROS
0108&sid	Temp Virtual (1h)	0021015070&sid	LOS GUACHAROS
0109&sid	Temp Max Virtual	0021015070&sid	LOS GUACHAROS
0110&sid	Temp Min Virtual	0021015070&sid	LOS GUACHAROS
0237&sid	Radiacion Visible	0021015070&sid	LOS GUACHAROS
0239&sid	Radiacion Global	0021015070&sid	LOS GUACHAROS
0240&sid	Precipitacion	0021015070&sid	LOS GUACHAROS
0241&sid	Temp Suelo 10 cm	0021015070&sid	LOS GUACHAROS
0242&sid	Temp Suelo 30 cm	0021015070&sid	LOS GUACHAROS
0243&sid	Temp Suelo 50 cm	0021015070&sid	LOS GUACHAROS
0245&sid	Humedad Suelo 10 cm	0021015070&sid	LOS GUACHAROS
0246&sid	Humedad Suelo 30 cm	0021015070&sid	LOS GUACHAROS
0247&sid	Humedad Suelo 50 cm	0021015070&sid	LOS GUACHAROS
0255&sid	Presi髇 Atmosferica (1h)	0021015070&sid	LOS GUACHAROS
0260&sid	Evaporaci髇	0021015070&sid	LOS GUACHAROS
0310&sid	Precipitacion Acumulada Diaria	0021015070&sid	LOS GUACHAROS
9000&sid	voltaje acumulador	0021015070&sid	LOS GUACHAROS
0230&sid	Nivel Instantaneo	0021017020&sid	SAN AGUSTIN
0240&sid	precipitacion	0021017020&sid	SAN AGUSTIN
9000&sid	voltaje acumulador	0021017020&sid	SAN AGUSTIN
0230&sid	Nivel Instantaneo	0021017040&sid	SALADO BLANCO
0240&sid	Precipitacion Instantanea	0021017040&sid	SALADO BLANCO
0310&sid	Precipitacion Acumulada Diaria	0021017040&sid	SALADO BLANCO
0311&sid	Precipitacion Horaria	0021017040&sid	SALADO BLANCO
9000&sid	voltaje acumulador	0021017040&sid	SALADO BLANCO
0230&sid	Nivel Instantaneo	0021017050&sid	PITALITO 2
0240&sid	precipitacion	0021017050&sid	PITALITO 2
9000&sid	voltaje acumulador	0021017050&sid	PITALITO 2
0230&sid	Nivel Instantaneo	0021017080&sid	LA MAGDALENA
0240&sid	precipitacion	0021017080&sid	LA MAGDALENA
9000&sid	voltaje acumulador	0021017080&sid	LA MAGDALENA
0230&sid	Nivel Instantaneo	0021037010&sid	PTE GARCES
0240&sid	precipitacion	0021037010&sid	PTE GARCES
9000&sid	voltaje acumulador	0021037010&sid	PTE GARCES
0230&sid	Nivel Instantaneo	0021047010&sid	PTE BALSEADERO
0240&sid	precipitacion	0021047010&sid	PTE BALSEADERO
0310&sid	Precipitacion Acumulada Diaria	0021047010&sid	PTE BALSEADERO
9000&sid	voltaje acumulador	0021047010&sid	PTE BALSEADERO
0027&sid	Humedad aire 2 m	0021055070&sid	INZA
0068&sid	Temp Aire 2 m	0021055070&sid	INZA
0069&sid	Temp Max Aire 2 m	0021055070&sid	INZA
0070&sid	Temp Min Aire 2 m	0021055070&sid	INZA
0103&sid	Velocidad Viento (10 min)	0021055070&sid	INZA
0104&sid	Direccion Viento (10min)	0021055070&sid	INZA
0105&sid	Vel Viento Max (1h)	0021055070&sid	INZA
0107&sid	Dir Vel Max (1h)	0021055070&sid	INZA
0108&sid	Temp Virtual (1h)	0021055070&sid	INZA
0109&sid	Temp Max Virtual	0021055070&sid	INZA
0110&sid	Temp Min Virtual	0021055070&sid	INZA
0239&sid	Radiacion Global	0021055070&sid	INZA
0240&sid	Precipitacion	0021055070&sid	INZA
0245&sid	Humedad Suelo Largo	0021055070&sid	INZA
0246&sid	Humedad Suelo Corto	0021055070&sid	INZA
0310&sid	Precipitacion Acumulada Diaria	0021055070&sid	INZA
9000&sid	voltaje acumulador	0021055070&sid	INZA
0230&sid	Nivel Instantaneo	0021057030&sid	PTE RICAURTE
0240&sid	precipitacion	0021057030&sid	PTE RICAURTE
0310&sid	Precipitacion Acumulada Diaria	0021057030&sid	PTE RICAURTE
9000&sid	voltaje acumulador	0021057030&sid	PTE RICAURTE
0230&sid	Nivel Instantaneo	0021057050&sid	VEGA EL SALADO
0240&sid	precipitacion	0021057050&sid	VEGA EL SALADO
9000&sid	voltaje acumulador	0021057050&sid	VEGA EL SALADO
0230&sid	Nivel Instantaneo	0021057060&sid	PAICOL
0240&sid	precipitacion	0021057060&sid	PAICOL
9000&sid	voltaje acumulador	0021057060&sid	PAICOL
0230&sid	Nivel Instantaneo	0021057100&sid	TALAGA TOEZ
0240&sid	precipitacion	0021057100&sid	TALAGA TOEZ
9000&sid	voltaje acumulador	0021057100&sid	TALAGA TOEZ
0230&sid	Nivel instantaneo	0021087080&sid	HDA VENECIA
0231&sid	Nivel m醲imo	0021087080&sid	HDA VENECIA
0232&sid	Nivel m韓imo	0021087080&sid	HDA VENECIA
0240&sid	Precipitacion	0021087080&sid	HDA VENECIA
9000&sid	Voltaje Acumulador	0021087080&sid	HDA VENECIA
0230&sid	Nivel instant醤eo	0021097070&sid	PTE SANTANDER
0231&sid	Nivel M醲imo	0021097070&sid	PTE SANTANDER
0232&sid	Nivel M韓imo	0021097070&sid	PTE SANTANDER
0240&sid	precipitaci髇	0021097070&sid	PTE SANTANDER
0310&sid	Precipitacion Acumulada Diaria	0021097070&sid	PTE SANTANDER
9000&sid	voltaje acumulador	0021097070&sid	PTE SANTANDER
0027&sid	Humedad aire 2 m	0021115010&sid	DESIERTO LA TATACOA
0068&sid	Temp Aire 2 m	0021115010&sid	DESIERTO LA TATACOA
0069&sid	Temp Max Aire 2 m	0021115010&sid	DESIERTO LA TATACOA
0070&sid	Temp Min Aire 2 m	0021115010&sid	DESIERTO LA TATACOA
0103&sid	Velocidad Viento (10 min)	0021115010&sid	DESIERTO LA TATACOA
0104&sid	Direccion Viento (10min)	0021115010&sid	DESIERTO LA TATACOA
0105&sid	Vel Viento Max (1h)	0021115010&sid	DESIERTO LA TATACOA
0107&sid	Dir Vel Max (1h)	0021115010&sid	DESIERTO LA TATACOA
0108&sid	Temp Virtual (1h)	0021115010&sid	DESIERTO LA TATACOA
0109&sid	Temp Max Virtual	0021115010&sid	DESIERTO LA TATACOA
0110&sid	Temp Min Virtual	0021115010&sid	DESIERTO LA TATACOA
0239&sid	Radiacion Global	0021115010&sid	DESIERTO LA TATACOA
0240&sid	Precipitacion	0021115010&sid	DESIERTO LA TATACOA
0241&sid	Temp Suelo 10 cm	0021115010&sid	DESIERTO LA TATACOA
0242&sid	Temp Suelo 30 cm	0021115010&sid	DESIERTO LA TATACOA
0243&sid	Temp Suelo 50 cm	0021115010&sid	DESIERTO LA TATACOA
0245&sid	Humedad Suelo 10 cm	0021115010&sid	DESIERTO LA TATACOA
0246&sid	Humedad Suelo 30 cm	0021115010&sid	DESIERTO LA TATACOA
0247&sid	Humedad Suelo 50 cm	0021115010&sid	DESIERTO LA TATACOA
0255&sid	Presi髇 Atmosferica (1h)	0021115010&sid	DESIERTO LA TATACOA
0260&sid	Evaporaci髇	0021115010&sid	DESIERTO LA TATACOA
9000&sid	voltaje acumulador	0021115010&sid	DESIERTO LA TATACOA
0027&sid	Humedad aire 2 m	0021115170&sid	LA PLATA
0068&sid	Temp Aire 2 m	0021115170&sid	LA PLATA
0069&sid	Temp Max Aire 2 m	0021115170&sid	LA PLATA
0070&sid	Temp Min Aire 2 m	0021115170&sid	LA PLATA
0103&sid	Velocidad Viento (10 min)	0021115170&sid	LA PLATA
0104&sid	Direccion Viento (10min)	0021115170&sid	LA PLATA
0105&sid	Vel Viento Max (1h)	0021115170&sid	LA PLATA
0107&sid	Dir Vel Max (1h)	0021115170&sid	LA PLATA
0108&sid	Temp Virtual (1h)	0021115170&sid	LA PLATA
0109&sid	Temp Max Virtual	0021115170&sid	LA PLATA
0110&sid	Temp Min Virtual	0021115170&sid	LA PLATA
0239&sid	Radiacion Global	0021115170&sid	LA PLATA
0240&sid	Precipitacion	0021115170&sid	LA PLATA
0245&sid	Humedad Suelo corto	0021115170&sid	LA PLATA
0246&sid	Humedad Suelo largo	0021115170&sid	LA PLATA
0310&sid	Precipitacion Acumulada Diaria	0021115170&sid	LA PLATA
9000&sid	voltaje acumulador	0021115170&sid	LA PLATA
0027&sid	Humedad aire 2 m	0021115180&sid	HDA MANILA
0030&sid	Humedad Aire 10 cm	0021115180&sid	HDA MANILA
0068&sid	Temp Aire 2 m	0021115180&sid	HDA MANILA
0069&sid	Temp Max Aire 2 m	0021115180&sid	HDA MANILA
0070&sid	Temp Min Aire 2 m	0021115180&sid	HDA MANILA
0075&sid	Temp Aire 10 cm	0021115180&sid	HDA MANILA
0076&sid	Temp Max Aire 10 cm	0021115180&sid	HDA MANILA
0077&sid	Temp Min Aire 10 cm	0021115180&sid	HDA MANILA
0103&sid	Velocidad Viento (10 min)	0021115180&sid	HDA MANILA
0104&sid	Direccion Viento (10min)	0021115180&sid	HDA MANILA
0105&sid	Vel Viento Max (1h)	0021115180&sid	HDA MANILA
0107&sid	Dir Vel Max (1h)	0021115180&sid	HDA MANILA
0108&sid	Temp Virtual (1h)	0021115180&sid	HDA MANILA
0109&sid	Temp Max Virtual	0021115180&sid	HDA MANILA
0110&sid	Temp Min Virtual	0021115180&sid	HDA MANILA
0237&sid	Radiacion Visible	0021115180&sid	HDA MANILA
0239&sid	Radiacion Global	0021115180&sid	HDA MANILA
0240&sid	Precipitacion	0021115180&sid	HDA MANILA
0241&sid	Temp Suelo 10 cm	0021115180&sid	HDA MANILA
0242&sid	Temp Suelo 30 cm	0021115180&sid	HDA MANILA
0243&sid	Temp Suelo 50 cm	0021115180&sid	HDA MANILA
0245&sid	Humedad Suelo 10 cm	0021115180&sid	HDA MANILA
0246&sid	Humedad Suelo 30 cm	0021115180&sid	HDA MANILA
0247&sid	Humedad Suelo 50 cm	0021115180&sid	HDA MANILA
0255&sid	Presi髇 Atmosferica (1h)	0021115180&sid	HDA MANILA
0260&sid	Evaporaci髇	0021115180&sid	HDA MANILA
0310&sid	Precipitacion Acumulada Diaria	0021115180&sid	HDA MANILA
9000&sid	voltaje acumulador	0021115180&sid	HDA MANILA
0230&sid	Nivel Instantaneo	0021117100&sid	PUEBLO NUEVO
0231&sid	Nivel m醲imo	0021117100&sid	PUEBLO NUEVO
0232&sid	Nivel m韓imo	0021117100&sid	PUEBLO NUEVO
0240&sid	Precipitaci髇	0021117100&sid	PUEBLO NUEVO
9000&sid	Voltaje Acumulador	0021117100&sid	PUEBLO NUEVO
0230&sid	Nivel instant醤eo	0021137010&sid	PURIFICACION
0231&sid	Nivel M醲imo	0021137010&sid	PURIFICACION
0232&sid	Nivel M韓imo	0021137010&sid	PURIFICACION
0240&sid	Precipitacion	0021137010&sid	PURIFICACION
0310&sid	Precipitacion Acumulada Diaria	0021137010&sid	PURIFICACION
9000&sid	Voltaje Acumulador	0021137010&sid	PURIFICACION
0230&sid	Nivel Instantaneo	0021137050&sid	ANGOSTURA RIO MAGDALENA
0231&sid	Nivel Maximo	0021137050&sid	ANGOSTURA RIO MAGDALENA
0232&sid	Nivel Minimo	0021137050&sid	ANGOSTURA RIO MAGDALENA
0240&sid	Precipitacion	0021137050&sid	ANGOSTURA RIO MAGDALENA
0310&sid	Precipitacion Acumulada Diaria	0021137050&sid	ANGOSTURA RIO MAGDALENA
9000&sid	Voltaje Acumulador	0021137050&sid	ANGOSTURA RIO MAGDALENA
0230&sid	Nivel Instantaneo (Sin Sensor)	0021160260&sid	PTO LLERAS TOLIMA
0240&sid	Precipitacion	0021160260&sid	PTO LLERAS TOLIMA
0310&sid	Precipitacion Acumulada Diaria	0021160260&sid	PTO LLERAS TOLIMA
0311&sid	Precipitacion Horaria	0021160260&sid	PTO LLERAS TOLIMA
9000&sid	voltaje acumulador	0021160260&sid	PTO LLERAS TOLIMA
0230&sid	Nivel Instantaneo	0021167060&sid	SAN PABLO TOLIMA
0231&sid	Nivel Maximo	0021167060&sid	SAN PABLO TOLIMA
0232&sid	Nivel Minimo	0021167060&sid	SAN PABLO TOLIMA
0240&sid	precipitacion	0021167060&sid	SAN PABLO TOLIMA
0310&sid	Precipitacion Acumulada Diaria	0021167060&sid	SAN PABLO TOLIMA
9000&sid	voltaje acumulador	0021167060&sid	SAN PABLO TOLIMA
0230&sid	Nivel Instantaneo	0021167080&sid	LA MORA
0231&sid	Nivel Maximo	0021167080&sid	LA MORA
0232&sid	Nivel Minimo	0021167080&sid	LA MORA
0240&sid	precipitacion	0021167080&sid	LA MORA
0310&sid	Precipitacion Acumulada Diaria	0021167080&sid	LA MORA
9000&sid	voltaje acumulador	0021167080&sid	LA MORA
0230&sid	Nivel Instantaneo	0021167090&sid	HDA EL RUBY
0240&sid	Precipitacion	0021167090&sid	HDA EL RUBY
