"id","data_provider_id","data_resource_id","institution_code_id","collection_code_id","caralogue_number_id","rank_name","specie_name","genus_name","family_name","order_name","class_name","phylum_name","kingdom_name","specie_id","genus_id","family_id","order_id","class_id","phylum_id","kingdom_id","rank_id","latitude","longitude","iso_country_code","year_created","month_created","occurrence_date","basis_of_record","basis_of_record_name","altitude_metres","IsInRangeLongitude","IsInRangeLatitude","IsInRange","IsWithin","IsIndian","UID","IS_UNIQUE"
42254155,92,1430,7973,801126,40482557,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,11.63000011,78.94999695,"IN","null","null","null",0,"unknown","150",1,1,1,1,1,83,TRUE
42254242,92,1430,7973,801126,40482617,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,11.67000008,77.75,"IN","null","null","null",0,"unknown","200",1,1,1,1,1,84,TRUE
42254244,92,1430,7973,801126,40482618,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,11.67000008,77.75,"IN","null","null","null",0,"unknown","200",1,1,1,1,1,85,FALSE
42254252,92,1430,7973,801126,40482623,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,11.72000027,77.59999847,"IN","null","null","null",0,"unknown","290",1,1,1,1,1,86,TRUE
42254253,92,1430,7973,801126,40482624,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,11.72000027,77.59999847,"IN","null","null","null",0,"unknown","290",1,1,1,1,1,87,FALSE
42254163,92,1430,7973,801126,40482563,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,11.77000046,79.55000305,"IN","null","null","null",0,"unknown","40",1,1,1,1,1,88,TRUE
42254162,92,1430,7973,801126,40482562,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,11.77999973,79.44999695,"IN","null","null","null",0,"unknown","60",1,1,1,1,1,89,TRUE
42254241,92,1430,7973,801126,40482616,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,11.80000019,77.91999817,"IN","null","null","null",0,"unknown","305",1,1,1,1,1,90,TRUE
47530170,92,1430,7973,801126,40493332,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,11.82999992,76.5,"IN","null","null","null",0,"unknown","800",1,1,1,1,1,91,TRUE
47530173,92,1430,7973,801126,40493334,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,11.82999992,76.83000183,"IN","null","null","null",0,"unknown","750",1,1,1,1,1,92,TRUE
42254222,92,1430,7973,801126,40482606,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,11.88000011,78.91000366,"IN","null","null","null",0,"unknown","245",1,1,1,1,1,93,TRUE
42254219,92,1430,7973,801126,40482605,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,11.89000034,78.91000366,"IN","null","null","null",0,"unknown","370",1,1,1,1,1,94,FALSE
42254216,92,1430,7973,801126,40482602,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,11.97000027,78.06999969,"IN","null","null","null",0,"unknown","330",1,1,1,1,1,95,TRUE
42254157,92,1430,7973,801126,40482558,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,11.97999954,79.18000031,"IN","null","null","null",0,"unknown","130",1,1,1,1,1,96,TRUE
40160202,199,1429,25216,894252,3533450,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.01669979,79,"IN","0","0","null",4,"germplasm","null",1,1,1,1,1,97,FALSE
42254165,92,1430,7973,801126,40482564,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.06999969,79.72000122,"IN","null","null","null",0,"unknown","100",1,1,1,1,1,98,TRUE
42254214,92,1430,7973,801126,40482601,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.10000038,78.12000275,"IN","null","null","null",0,"unknown","480",1,1,1,1,1,99,TRUE
42254159,92,1430,7973,801126,40482560,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.10000038,79.44999695,"IN","null","null","null",0,"unknown","85",1,1,1,1,1,100,TRUE
42254160,92,1430,7973,801126,40482561,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.11999989,79.44999695,"IN","null","null","null",0,"unknown","85",1,1,1,1,1,101,TRUE
47530164,92,1430,7973,801126,40493328,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.17000008,76.66999817,"IN","null","null","null",0,"unknown","600",1,1,1,1,1,102,TRUE
47530165,92,1430,7973,801126,40493329,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.17000008,76.66999817,"IN","null","null","null",0,"unknown","600",1,1,1,1,1,103,FALSE
47530167,92,1430,7973,801126,40493330,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.17000008,76.66999817,"IN","null","null","null",0,"unknown","620",1,1,1,1,1,104,FALSE
47530169,92,1430,7973,801126,40493331,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.17000008,76.66999817,"IN","null","null","null",0,"unknown","620",1,1,1,1,1,105,FALSE
42304933,92,1430,7973,801126,40487618,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.17000008,79,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,106,TRUE
42254167,92,1430,7973,801126,40482566,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.22000027,79.41999817,"IN","null","null","null",0,"unknown","115",1,1,1,1,1,107,TRUE
42254168,92,1430,7973,801126,40482567,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.22000027,79.41999817,"IN","null","null","null",0,"unknown","115",1,1,1,1,1,108,FALSE
42304937,92,1430,7973,801126,40487619,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.22999954,79.06999969,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,109,TRUE
42304942,92,1430,7973,801126,40487620,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.22999954,79.06999969,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,110,FALSE
42254166,92,1430,7973,801126,40482565,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.25,79.41999817,"IN","null","null","null",0,"unknown","110",1,1,1,1,1,111,TRUE
42254200,92,1430,7973,801126,40482589,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.26000023,78.52999878,"IN","null","null","null",0,"unknown","350",1,1,1,1,1,112,TRUE
47530177,92,1430,7973,801126,40493336,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.32999992,76.25,"IN","null","null","null",0,"unknown","740",1,1,1,1,1,113,TRUE
47530179,92,1430,7973,801126,40493337,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.32999992,76.25,"IN","null","null","null",0,"unknown","740",1,1,1,1,1,114,FALSE
47530180,92,1430,7973,801126,40493338,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.32999992,76.25,"IN","null","null","null",0,"unknown","850",1,1,1,1,1,115,FALSE
42254198,92,1430,7973,801126,40482588,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.32999992,78.87999725,"IN","null","null","null",0,"unknown","265",1,1,1,1,1,116,TRUE
42254202,92,1430,7973,801126,40482591,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.35000038,78.12999725,"IN","null","null","null",0,"unknown","485",1,1,1,1,1,117,TRUE
42254204,92,1430,7973,801126,40482593,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.35000038,78.12999725,"IN","null","null","null",0,"unknown","485",1,1,1,1,1,118,FALSE
42254171,92,1430,7973,801126,40482569,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.36999989,79.55000305,"IN","null","null","null",0,"unknown","170",1,1,1,1,1,119,TRUE
47530197,92,1430,7973,801126,40493350,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.42000008,76.58000183,"IN","null","null","null",0,"unknown","590",1,1,1,1,1,120,TRUE
47530199,92,1430,7973,801126,40493351,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.42000008,76.58000183,"IN","null","null","null",0,"unknown","610",1,1,1,1,1,121,FALSE
47530200,92,1430,7973,801126,40493352,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.42000008,76.58000183,"IN","null","null","null",0,"unknown","610",1,1,1,1,1,122,FALSE
47530202,92,1430,7973,801126,40493353,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.42000008,76.58000183,"IN","null","null","null",0,"unknown","610",1,1,1,1,1,123,FALSE
47530194,92,1430,7973,801126,40493348,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.42000008,77,"IN","null","null","null",0,"unknown","675",1,1,1,1,1,124,TRUE
47530196,92,1430,7973,801126,40493349,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.42000008,77,"IN","null","null","null",0,"unknown","675",1,1,1,1,1,125,FALSE
42254201,92,1430,7973,801126,40482590,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.42000008,78.37999725,"IN","null","null","null",0,"unknown","390",1,1,1,1,1,126,TRUE
42254197,92,1430,7973,801126,40482587,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.43000031,79.06999969,"IN","null","null","null",0,"unknown","215",1,1,1,1,1,127,TRUE
47530183,92,1430,7973,801126,40493340,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.44999981,75.94999695,"IN","null","null","null",0,"unknown","850",1,1,1,1,1,128,TRUE
42254211,92,1430,7973,801126,40482598,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.46000004,77.76000214,"IN","null","null","null",0,"unknown","810",1,1,1,1,1,129,TRUE
42254212,92,1430,7973,801126,40482599,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.46000004,77.76000214,"IN","null","null","null",0,"unknown","810",1,1,1,1,1,130,FALSE
42254213,92,1430,7973,801126,40482600,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.47999954,77.87999725,"IN","null","null","null",0,"unknown","790",1,1,1,1,1,131,TRUE
42254206,92,1430,7973,801126,40482594,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.48999977,78.04000092,"IN","null","null","null",0,"unknown","690",1,1,1,1,1,132,TRUE
47530225,92,1430,7973,801126,40493368,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.51000023,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,133,TRUE
42254207,92,1430,7973,801126,40482595,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.51000023,78.02999878,"IN","null","null","null",0,"unknown","700",1,1,1,1,1,134,TRUE
42254196,92,1430,7973,801126,40482586,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.55000019,78.81999969,"IN","null","null","null",0,"unknown","510",1,1,1,1,1,135,TRUE
47530186,92,1430,7973,801126,40493342,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.57999992,76.83000183,"IN","null","null","null",0,"unknown","650",1,1,1,1,1,136,TRUE
47530213,92,1430,7973,801126,40493360,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.57999992,77.33000183,"IN","null","null","null",0,"unknown","880",1,1,1,1,1,137,TRUE
42254179,92,1430,7973,801126,40482574,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.60000038,79.22000122,"IN","null","null","null",0,"unknown","190",1,1,1,1,1,138,TRUE
42254193,92,1430,7973,801126,40482583,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.63000011,78.66999817,"IN","null","null","null",0,"unknown","405",1,1,1,1,1,139,TRUE
42254194,92,1430,7973,801126,40482584,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.63000011,78.66999817,"IN","null","null","null",0,"unknown","405",1,1,1,1,1,140,FALSE
42254195,92,1430,7973,801126,40482585,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.63000011,78.66999817,"IN","null","null","null",0,"unknown","405",1,1,1,1,1,141,FALSE
42254209,92,1430,7973,801126,40482596,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.64999962,77.81999969,"IN","null","null","null",0,"unknown","885",1,1,1,1,1,142,TRUE
42254210,92,1430,7973,801126,40482597,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.64999962,77.81999969,"IN","null","null","null",0,"unknown","900",1,1,1,1,1,143,FALSE
47530193,92,1430,7973,801126,40493347,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.67000008,77,"IN","null","null","null",0,"unknown","675",1,1,1,1,1,144,TRUE
42304919,92,1430,7973,801126,40487614,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.67000008,78.02999878,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,145,TRUE
42304946,92,1430,7973,801126,40487622,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.67000008,78.02999878,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,146,FALSE
42254190,92,1430,7973,801126,40482582,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.68000031,78.62999725,"IN","null","null","null",0,"unknown","325",1,1,1,1,1,147,TRUE
42254174,92,1430,7973,801126,40482571,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.69999981,79.52999878,"IN","null","null","null",0,"unknown","125",1,1,1,1,1,148,TRUE
47516764,92,1430,7973,801126,40491352,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.71000004,77.69000244,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,149,TRUE
47530207,92,1430,7973,801126,40493356,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.71000004,77.26999664,"IN","null","null","null",0,"unknown","650",1,1,1,1,1,150,TRUE
47530156,92,1430,7973,801126,40493323,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.75,76.25,"IN","null","null","null",0,"unknown","950",1,1,1,1,1,151,TRUE
47530158,92,1430,7973,801126,40493324,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.75,76.25,"IN","null","null","null",0,"unknown","900",1,1,1,1,1,152,FALSE
47530208,92,1430,7973,801126,40493357,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.75,77.16999817,"IN","null","null","null",0,"unknown","650",1,1,1,1,1,153,TRUE
40160071,199,1429,25216,894252,3533301,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.75,80,"IN","0","0","null",4,"germplasm","null",1,1,1,1,1,154,TRUE
42254177,92,1430,7973,801126,40482573,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.81999969,79.33000183,"IN","null","null","null",0,"unknown","185",1,1,1,1,1,155,TRUE
47516604,92,1430,7973,801126,40491212,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,12.82999992,77.5,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,156,TRUE
42254175,92,1430,7973,801126,40482572,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,12.86999989,79.38999939,"IN","null","null","null",0,"unknown","160",1,1,1,1,1,157,TRUE
