id,data_provider_id,data_resource_id,institution_code_id,collection_code_id,caralogue_number_id,rank_name,specie_name,genus_name,family_name,order_name,class_name,phylum_name,kingdom_name,specie_id,genus_id,family_id,order_id,class_id,phylum_id,kingdom_id,rank_id,latitude,longitude,iso_country_code,year_created,month_created,occurrence_date,basis_of_record,basis_of_record_name,altitude_metres,IsInRangeLongitude,IsInRangeLatitude,IsInRange
47516873,92,1430,7973,801126,40491432,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.25,77.5,IN,null,null,null,0,unknown,0,1,1,1
47527140,92,1430,7973,801126,40492828,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.32999992,75.25,IN,null,null,null,0,unknown,0,1,1,1
47527143,92,1430,7973,801126,40492831,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.32999992,75.33000183,IN,null,null,null,0,unknown,0,1,1,1
47527148,92,1430,7973,801126,40492836,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.32999992,75.33000183,IN,null,null,null,0,unknown,0,1,1,1
47527149,92,1430,7973,801126,40492837,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.32999992,75.12999725,IN,null,null,null,0,unknown,0,1,1,1
47527174,92,1430,7973,801126,40492864,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.32999992,75.75,IN,null,null,null,0,unknown,0,1,1,1
47516863,92,1430,7973,801126,40491425,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.32999992,78.16999817,IN,null,null,null,0,unknown,0,1,1,1
47527145,92,1430,7973,801126,40492833,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.35000038,75.12999725,IN,null,null,null,0,unknown,0,1,1,1
47527147,92,1430,7973,801126,40492835,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.42000008,75.33000183,IN,null,null,null,0,unknown,0,1,1,1
47527150,92,1430,7973,801126,40492838,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.42000008,75.25,IN,null,null,null,0,unknown,0,1,1,1
47527151,92,1430,7973,801126,40492839,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.42000008,75.43000031,IN,null,null,null,0,unknown,580,1,1,1
47527154,92,1430,7973,801126,40492843,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.42000008,75.75,IN,null,null,null,0,unknown,0,1,1,1
47527156,92,1430,7973,801126,40492846,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.42000008,75.83000183,IN,null,null,null,0,unknown,0,1,1,1
47516886,92,1430,7973,801126,40491440,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.42000008,77.75,IN,null,null,null,0,unknown,0,1,1,1
47516932,92,1430,7973,801126,40491469,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.42000008,77.75,IN,null,null,null,0,unknown,0,1,1,1
47516849,92,1430,7973,801126,40491415,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.42000008,78.08999634,IN,null,null,null,0,unknown,0,1,1,1
47516850,92,1430,7973,801126,40491416,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.42000008,78.08999634,IN,null,null,null,0,unknown,0,1,1,1
47516857,92,1430,7973,801126,40491420,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.42000008,78.41999817,IN,null,null,null,0,unknown,0,1,1,1
47516858,92,1430,7973,801126,40491421,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.42000008,78.41999817,IN,null,null,null,0,unknown,0,1,1,1
47527152,92,1430,7973,801126,40492840,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.43000031,75.52999878,IN,null,null,null,0,unknown,0,1,1,1
47527167,92,1430,7973,801126,40492857,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.43000031,75.62999725,IN,null,null,null,0,unknown,0,1,1,1
47527168,92,1430,7973,801126,40492858,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.43000031,75.62999725,IN,null,null,null,0,unknown,0,1,1,1
47527169,92,1430,7973,801126,40492859,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.43000031,75.62999725,IN,null,null,null,0,unknown,0,1,1,1
47527170,92,1430,7973,801126,40492860,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.43000031,75.62999725,IN,null,null,null,0,unknown,0,1,1,1
47527171,92,1430,7973,801126,40492861,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.43000031,75.62999725,IN,null,null,null,0,unknown,0,1,1,1
47527172,92,1430,7973,801126,40492862,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.43000031,75.62999725,IN,null,null,null,0,unknown,0,1,1,1
47527173,92,1430,7973,801126,40492863,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.43000031,75.62999725,IN,null,null,null,0,unknown,0,1,1,1
47516881,92,1430,7973,801126,40491437,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.5,77.91999817,IN,null,null,null,0,unknown,0,1,1,1
47516882,92,1430,7973,801126,40491438,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.5,77.91999817,IN,null,null,null,0,unknown,0,1,1,1
47516884,92,1430,7973,801126,40491439,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.5,77.83000183,IN,null,null,null,0,unknown,0,1,1,1
47516899,92,1430,7973,801126,40491448,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.5,78.5,IN,null,null,null,0,unknown,0,1,1,1
47516970,92,1430,7973,801126,40491495,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.5,78.5,IN,null,null,null,0,unknown,0,1,1,1
47516972,92,1430,7973,801126,40491496,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.5,78.5,IN,null,null,null,0,unknown,0,1,1,1
47516879,92,1430,7973,801126,40491436,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.56999969,77.91000366,IN,null,null,null,0,unknown,0,1,1,1
42261500,92,1430,7973,801126,40483538,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,15.57999992,75.80000305,IN,null,null,null,0,unknown,560,1,1,1
42261501,92,1430,7973,801126,40483539,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,15.57999992,75.80000305,IN,null,null,null,0,unknown,560,1,1,1
47527137,92,1430,7973,801126,40492825,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.57999992,75.25,IN,null,null,null,0,unknown,0,1,1,1
47527138,92,1430,7973,801126,40492826,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.57999992,75.25,IN,null,null,null,0,unknown,0,1,1,1
47527139,92,1430,7973,801126,40492827,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.67000008,75.33000183,IN,null,null,null,0,unknown,0,1,1,1
47516876,92,1430,7973,801126,40491434,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.67000008,77.75,IN,null,null,null,0,unknown,0,1,1,1
47516895,92,1430,7973,801126,40491446,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.67000008,78.58000183,IN,null,null,null,0,unknown,0,1,1,1
47516805,92,1430,7973,801126,40491381,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.68000031,75.63999939,IN,null,null,null,0,unknown,0,1,1,1
47516807,92,1430,7973,801126,40491382,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.68000031,75.63999939,IN,null,null,null,0,unknown,0,1,1,1
47527178,92,1430,7973,801126,40492868,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.75,76.16999817,IN,null,null,null,0,unknown,0,1,1,1
47516887,92,1430,7973,801126,40491441,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.75,77.75,IN,null,null,null,0,unknown,0,1,1,1
47516861,92,1430,7973,801126,40491424,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.75,78.16999817,IN,null,null,null,0,unknown,0,1,1,1
47516890,92,1430,7973,801126,40491443,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.75,78.25,IN,null,null,null,0,unknown,0,1,1,1
47516893,92,1430,7973,801126,40491445,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.75,78.25,IN,null,null,null,0,unknown,0,1,1,1
47516974,92,1430,7973,801126,40491497,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.75,78.5,IN,null,null,null,0,unknown,0,1,1,1
42261498,92,1430,7973,801126,40483536,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,15.76000023,76.19999695,IN,null,null,null,0,unknown,620,1,1,1
47516931,92,1430,7973,801126,40491468,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.76000023,78.29000092,IN,null,null,null,0,unknown,0,1,1,1
47516929,92,1430,7973,801126,40491467,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.77000046,77.19000244,IN,null,null,null,0,unknown,0,1,1,1
47516877,92,1430,7973,801126,40491435,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.82999992,77.83000183,IN,null,null,null,0,unknown,0,1,1,1
47516868,92,1430,7973,801126,40491428,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.82999992,78.25,IN,null,null,null,0,unknown,0,1,1,1
47516869,92,1430,7973,801126,40491429,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.82999992,78.25,IN,null,null,null,0,unknown,0,1,1,1
47516871,92,1430,7973,801126,40491430,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.82999992,78.25,IN,null,null,null,0,unknown,0,1,1,1
47527072,92,1430,7973,801126,40492770,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.92000008,75.75,IN,null,null,null,0,unknown,0,1,1,1
47527074,92,1430,7973,801126,40492771,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.92000008,75.75,IN,null,null,null,0,unknown,0,1,1,1
47527075,92,1430,7973,801126,40492772,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.92000008,75.75,IN,null,null,null,0,unknown,0,1,1,1
47527077,92,1430,7973,801126,40492773,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.92000008,75.75,IN,null,null,null,0,unknown,0,1,1,1
47527090,92,1430,7973,801126,40492782,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.92000008,75.75,IN,null,null,null,0,unknown,0,1,1,1
47527092,92,1430,7973,801126,40492783,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.92000008,75.75,IN,null,null,null,0,unknown,0,1,1,1
47516864,92,1430,7973,801126,40491426,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.92000008,78.41999817,IN,null,null,null,0,unknown,0,1,1,1
47516866,92,1430,7973,801126,40491427,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.92000008,78.41999817,IN,null,null,null,0,unknown,0,1,1,1
47516889,92,1430,7973,801126,40491442,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.92000008,78.08000183,IN,null,null,null,0,unknown,0,1,1,1
47516897,92,1430,7973,801126,40491447,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.92000008,78.5,IN,null,null,null,0,unknown,0,1,1,1
47527093,92,1430,7973,801126,40492784,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.93000031,75.94000244,IN,null,null,null,0,unknown,0,1,1,1
47527095,92,1430,7973,801126,40492785,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,15.93000031,75.94000244,IN,null,null,null,0,unknown,0,1,1,1
42254084,92,1430,7973,801126,40482501,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,15.94999981,76.69999695,IN,null,null,null,0,unknown,420,1,1,1
47527087,92,1430,7973,801126,40492780,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.09000015,75.77999878,IN,null,null,null,0,unknown,0,1,1,1
47527106,92,1430,7973,801126,40492794,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.17000008,74.91999817,IN,null,null,null,0,unknown,0,1,1,1
47527107,92,1430,7973,801126,40492795,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.17000008,74.83000183,IN,null,null,null,0,unknown,0,1,1,1
47527192,92,1430,7973,801126,40492882,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.17000008,77.01999664,IN,null,null,null,0,unknown,0,1,1,1
47527193,92,1430,7973,801126,40492884,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.17000008,77.01999664,IN,null,null,null,0,unknown,0,1,1,1
47527184,92,1430,7973,801126,40492874,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.18000031,77.05999756,IN,null,null,null,0,unknown,0,1,1,1
47527136,92,1430,7973,801126,40492824,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.20999908,75.16999817,IN,null,null,null,0,unknown,0,1,1,1
47527114,92,1430,7973,801126,40492802,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.21999931,74.58999634,IN,null,null,null,0,unknown,0,1,1,1
47516845,92,1430,7973,801126,40491413,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.21999931,77.98000336,IN,null,null,null,0,unknown,0,1,1,1
47516847,92,1430,7973,801126,40491414,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.21999931,77.98000336,IN,null,null,null,0,unknown,0,1,1,1
47541955,92,1430,7973,801126,40495701,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.22999954,74.58999634,IN,null,null,null,0,unknown,710,1,1,1
47541957,92,1430,7973,801126,40495703,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.23999977,74.25,IN,null,null,null,0,unknown,620,1,1,1
47527108,92,1430,7973,801126,40492796,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.25,74.83000183,IN,null,null,null,0,unknown,0,1,1,1
47541958,92,1430,7973,801126,40495704,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.25,74.19999695,IN,null,null,null,0,unknown,580,1,1,1
47527083,92,1430,7973,801126,40492777,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.25,75.83000183,IN,null,null,null,0,unknown,0,1,1,1
47527086,92,1430,7973,801126,40492779,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.25,75.83000183,IN,null,null,null,0,unknown,0,1,1,1
47527089,92,1430,7973,801126,40492781,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.25,75.83000183,IN,null,null,null,0,unknown,0,1,1,1
47527191,92,1430,7973,801126,40492881,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.25,76.5,IN,null,null,null,0,unknown,0,1,1,1
47541959,92,1430,7973,801126,40495705,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.27000046,74.18000031,IN,null,null,null,0,unknown,570,1,1,1
47541956,92,1430,7973,801126,40495702,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.28000069,74.30999756,IN,null,null,null,0,unknown,720,1,1,1
47541960,92,1430,7973,801126,40495706,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.28000069,74.18000031,IN,null,null,null,0,unknown,700,1,1,1
47527190,92,1430,7973,801126,40492880,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.28000069,76.61000061,IN,null,null,null,0,unknown,0,1,1,1
47527078,92,1430,7973,801126,40492774,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.29000092,75.62999725,IN,null,null,null,0,unknown,0,1,1,1
47527080,92,1430,7973,801126,40492775,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.29000092,75.62999725,IN,null,null,null,0,unknown,0,1,1,1
47527110,92,1430,7973,801126,40492798,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.32999992,74.91999817,IN,null,null,null,0,unknown,0,1,1,1
47509089,92,1430,7973,801126,40489410,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.32999992,76.83000183,IN,null,null,null,0,unknown,0,1,1,1
47509090,92,1430,7973,801126,40489411,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.32999992,76.83000183,IN,null,null,null,0,unknown,0,1,1,1
47509092,92,1430,7973,801126,40489413,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.32999992,76.83000183,IN,null,null,null,0,unknown,0,1,1,1
47509093,92,1430,7973,801126,40489414,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.32999992,76.83000183,IN,null,null,null,0,unknown,0,1,1,1
47509094,92,1430,7973,801126,40489415,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.32999992,76.83000183,IN,null,null,null,0,unknown,0,1,1,1
47509095,92,1430,7973,801126,40489416,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.32999992,76.83000183,IN,null,null,null,0,unknown,0,1,1,1
47527186,92,1430,7973,801126,40492876,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.32999992,76.83000183,IN,null,null,null,0,unknown,0,1,1,1
47527187,92,1430,7973,801126,40492877,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.32999992,76.83000183,IN,null,null,null,0,unknown,0,1,1,1
47527189,92,1430,7973,801126,40492879,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.32999992,76.83000183,IN,null,null,null,0,unknown,0,1,1,1
47527185,92,1430,7973,801126,40492875,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.36000061,76.76999664,IN,null,null,null,0,unknown,0,1,1,1
47527179,92,1430,7973,801126,40492869,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.36000061,77.36000061,IN,null,null,null,0,unknown,0,1,1,1
47527180,92,1430,7973,801126,40492870,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.36000061,77.36000061,IN,null,null,null,0,unknown,0,1,1,1
42272013,92,1430,7973,801126,40484971,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,16.37000084,77.77999878,IN,null,null,null,0,unknown,340,1,1,1
47527181,92,1430,7973,801126,40492871,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,16.37000084,77.01000214,IN,null,null,null,0,unknown,0,1,1,1
